title,released,gf_score,metascore,genre,description,cover_art_url
Need for Speed II,1997-04-30,3.71,N/A,Racing - Arcade - Automobile,"Need for Speed II is a racing video game released in 1997. It is a part of the Need for Speed series and is the second installment, following Road & Track Presents: The Need for Speed.",https://images.launchbox-app.com/aac79449-0836-4d42-a364-0146fb811e0c.jpg
MDK,1997-04-30,3.71,N/A,Action - Shooter - Third-Person - Arcade,"MDK is a 1997 third-person shooter video game developed by Shiny Entertainment for Microsoft Windows. It was ported to Mac OS by Shokwave, and to the PlayStation by Neversoft. It was published on all systems by PIE in North America, with Shiny Entertainmentpublishing it themselves in Europe. The Windows version was released in April 1997, the Mac version in June and the PlayStation version in November. The game was released on GOG.com in September 2008, and on Steam in September 2009.",https://images.launchbox-app.com/20442b1b-27a1-4e43-9202-0198c20445f3.jpg
Divinity II: Developer's Cut,2012-10-18,3.71,N/A,Role-Playing - Action RPG,"Divinity II is an action role-playing game developed by Larian Studios. Its first release in 2009 was subtitled Ego Draconis, and was published by dtp entertainment and in the United States by cdv Software Entertainment. The updated 2011 re-release The Dragon Knight Saga which included the expansion Flames of Vengeance, as well as the final 2012 release as Divinity II: Developer's Cut, were published by Focus Home Interactive.",https://images.launchbox-app.com/b12ef2ff-35bd-4443-8947-a178f55c7402.jpg
Little Nightmares,2017-04-27,3.71,81,Action Adventure - Linear,"Little Nightmares is a puzzle-platformer horror adventure gamedeveloped by Tarsier Studios and published by Bandai Namco Entertainment for Microsoft Windows, PlayStation 4, Nintendo Switch, and Xbox One. The game received positive reviews upon release with critics praising the atmosphere, graphics, and sound. Criticism was aimed at the game's checkpoint system and short length.",https://images.launchbox-app.com/2b8816c4-0ef7-47af-adbb-09f706c244ae.jpg
Tomb Raider: Underworld,2008-11-18,3.71,80,Action Adventure - General,"Tomb Raider: Underworld is an action-adventure video game, the eighth instalment of the Tomb Raider series, following character Lara Croft. The story continues from the events in Tomb Raider: Legend as a direct sequel, but also addresses unexplained plot elements by association with Tomb Raider: Anniversary. Underworld was released by Eidos Interactive for the Xbox 360, PlayStation 3, Wii, Nintendo DS and Microsoft Windows, in North America on 18 November 2008, Europe on 21 November 2008 and Australia on 5 December 2008. A PlayStation 2 port was released in Europe on 23 January 2009, with a US release on 3 March of that year.  On 14 June 2012, Underworld was released on the Mac OS X by Feral Interactive. It is the third game in the series to be developed by Crystal Dynamics and is also the first Tomb Raider game to be released on the PlayStation 3, and the last Tomb Raider game to be released on the PlayStation 2. It is also the final Tomb Raider game to be released by Eidos Interactive; the rest of the series would be published by Square Enix after it acquired Eidos in late 2009.",https://images.launchbox-app.com/3717765f-586b-40d3-96eb-d7f25585e84b.jpg
Crimsonland,2003-09-09,3.71,68,Action - Shooter - Shoot-'Em-Up - Top-Down,Crimsonland is a top-down dual stick arena shooter video game with role-playing elements. It was developed by Finnish studio 10tons Entertainment and published by Reflexive Entertainment in 2003. In 2014 a re-release through digital distribution followed.,https://images.launchbox-app.com/1d584eea-0892-4154-92a5-afa60e3893f0.jpg
Shelter,2013-08-28,3.71,68,Adventure - General,Shelter is a survival video game developed by Might and Delight for Windows and Mac. It was released on 28 August 2013 after being accepted through Steam Greenlight. In the game players control a mother badger who must protect and feed her cubs while travelling from their burrow to a new one. During the journey the cubs must be fed and are in danger from threats such as birds of prey and wildfires.,https://images.launchbox-app.com/1e232604-7aeb-4e9a-9131-0f05222a3dfb.jpg
Final Fantasy III,2014-05-27,3.71,68,Role-Playing - Japanese-Style,"Final Fantasy III is a role-playing video game developed and published by Square for the Family Computer. The third installment in the Final Fantasy series, it was released in 1990. It is the first numbered Final Fantasy game to feature the job-change system. The story revolves around four orphaned youths drawn to a crystal of light. The crystal grants them some of its power, and instructs them to go forth and restore balance to the world. Not knowing what to make of the crystal's pronouncements, but nonetheless recognizing the importance of its words, the four inform their adoptive families of their mission and set out to explore and bring back balance to the world.",https://images.launchbox-app.com/b2a42679-b7e2-46c0-ad4a-dd36a4a2f026.jpg
Hearts of Iron IV,2016-06-06,3.71,63,Strategy - Real-Time - General,"Hearts of Iron IV is a grand strategy video game developed by Paradox Development Studio and published by Paradox Interactive. It was released worldwide on June 6, 2016. It is the sequel to 2009's Hearts of Iron III and the fourth main installment in the Hearts of Ironseries. Like previous games in the series, Hearts of Iron IV is a grand strategy wargame that focuses on World War II. The player may take control of any nation in the world in either 1936 or 1939 and lead them to victory or defeat against other countries.",https://images.launchbox-app.com/729771a7-678f-4f3d-b50b-819ec944d545.jpg
Angry Birds,2011-01-04,3.71,N/A,Puzzle - Action,"Angry Birds is a video game franchise created by the Finnishcompany Rovio Entertainment. The series focuses on multi-colored birds which try to save their eggs from green-colored pigs, their enemies. Inspired by Crush the Castle, the game has been praised for its successful combination of fun gameplay, comical style, and low price. Its popularity led to many spin-offs, versions of Angry Birdscreated for PCs and video game consoles, a market for merchandise featuring its characters, a televised animated series, and a feature film. By January 2014, there were over two billion downloads across all platforms, including both regular and special editions. By July 2015, the series' games were downloaded more than three billion times collectively, making it the most downloaded freemium game series of all time. The original Angry Birds has been called ""one of the most mainstream games out right now"", ""one of the great runaway hits of 2010"", and ""the largest mobile app success the world has seen so far"". An animated feature film based on the series was released by Columbia Pictures on 20 May 2016, and the first main-series sequel, Angry Birds 2, was released on 30 July 2015.",https://images.launchbox-app.com/ef8416d3-4967-4216-883b-a8ed6d986f07.jpg
Battlefield 1,2016-10-21,3.7,88,Action - Shooter - First-Person - Tactical,"Battlefield 1 is a first-person shooter video game developed by EA DICE and published by Electronic Arts. Battlefield 1 is the fifteenth installment in the Battlefield series,  and the first main entry in the series since Battlefield 4. It was released worldwide for Microsoft Windows, PlayStation 4, and Xbox One on October 21, 2016.",https://images.launchbox-app.com/e57415a8-f384-48f8-a37a-646f3c309b52.jpg
Gemini Rue,2011-02-24,3.7,82,Adventure - Point-and-Click,"Gemini Rue is a cyberpunk graphic adventure game made by Joshua Nuernberger, and published by Wadjet Eye Games. The game uses a point and click interface to interact with the environment to solve puzzles and communicate with characters. A port for iOS devices was released on April 11, 2013.",https://images.launchbox-app.com/cd099273-defa-4b92-8f21-c31854beb85e.png
Disney's Hercules Action Game,1905-06-19,3.7,N/A,Action - Platformer - 2D,"Disney's Hercules, also known in Europe as Disney's Action Game Featuring Hercules, is an action video game for the PlayStationand Microsoft Windows, released on June 20, 1997 by Disney Interactive, based on the animated film of the same name. It was released a week prior to the film's release.",https://images.launchbox-app.com/dd3eb252-1b41-4d2c-a935-cc654b4ae067.jpg
Human: Fall Flat,2016-07-22,3.7,70,Action Adventure - General,"Human: Fall Flat is a platform-puzzle video game developed by Lithuanian studio No Brakes Games and published by Curve Digital. It was released for Microsoft Windows, Linux and MacOS in July 2016, with PlayStation 4 and Xbox One versions in May 2017 and a Nintendo Switch version in December 2017. A mobile port developed by Codeglue and published by 505 Games was released in 26 June 2019 for iOS and Android.",https://images.launchbox-app.com/93c99e0e-e30a-4fd6-8844-ff6987446695.png
DC Universe Online,2011-01-11,3.7,72,Role-Playing - Massively Multiplayer,"DC Universe Online (DCUO) is a free-to-play action combat massive multiplayer online game set in the fictional universe of DC Comics. Developed by Daybreak Game Company and co-published by Daybreak Game Company and WB Games, the game was released on January 11, 2011.",https://images.launchbox-app.com/8dc937b2-bc64-42f4-a95a-7b3968c61365.jpg
Penny Arcade Adventures: Episode One,2008-05-21,3.7,77,Adventure - General,"Penny Arcade is a webcomic focused on video games and video game culture, written by Jerry Holkins and illustrated by Mike Krahulik. The comic debuted in 1998 on the website loonygames.com. Since then, Holkins and Krahulik have established their own site, which is typically updated with a new comic strip each Monday, Wednesday, and Friday. The comics are accompanied by regular updates on the site's blog.",https://images.launchbox-app.com/6f23dca7-0e0e-47fe-812e-759ba3fa4a13.jpg
Project Zomboid,2011-06-20,3.7,N/A,Role-Playing - General,"Project Zomboid is an open world survival horror video game in alpha stage development by British and Canadian independent developer, The Indie Stone. The game is set in a post apocalyptic, zombie infested world where the player is challenged to survive for as long as possible before inevitably dying. It was also one of the first five games released on the alpha funding section of the gaming portal Desura.",https://images.launchbox-app.com/868a6f45-7237-4153-b500-724f327cff94.jpg
ArmA II: Operation Arrowhead,2010-06-29,3.71,73,Action - Shooter - First-Person - Arcade,"ARMA 2: Operation Arrowhead (ARMA 2: OA; stylized as ARMA II: Operation Arrowhead) is a standalone expansion pack to Bohemia Interactive's tactical shooter ARMA 2. ARMA 2: Operation Arrowheadincludes three new multiplayer maps, new vehicles and equipment, new factions, along with a new campaign.",
3D Pinball: Space Cadet,1905-06-17,3.7,N/A,Action - Pinball,"Full Tilt! Pinball is a pinball video game developed by Cinematronicsand published by Maxis in 1995. It features pre-rendered 3D graphicsand three tables — Space Cadet, Skulduggery, and Dragon's Keep. On each table, there are displays on the side that show the players' score, ball number, player number, a display for various information and a table-specific image.",
Heroes of Might and Magic V,2006-05-23,3.7,77,Strategy - Turn-Based - General,"Heroes of Might and Magic V is the fifth installment of the Heroes of Might and Magic fantasy turn-based strategy video game series. The game was released by Ubisoft in Europe on May 16, and then in the United States and Canada on May 24, 2006, with the publisher guiding Russian studio Nival Interactive in its development. Following the closure of The 3DO Company, Ubisoft bought the rights to the Might and Magic franchise, and used Heroes V as a means to reboot the series with a brand new setting, called Ashan, and no continuity to previous titles.",https://images.launchbox-app.com/68b9420b-ce6f-4078-9967-6ff1fddf94a7.jpg
Overlord,2007-06-26,3.7,81,Action Adventure - General,"Overload is a 3D first-person shooter video game developed and released by Revival Productions for Windows, macOS and Linux on May 31, 2018. A version for PlayStation 4 was released October 16, 2018. It features six degrees of freedom movement in a 3D environment with zero gravity, allowing the player to move and rotate in any direction. The game is set primarily on the moons of Saturn, where facilities have sent out distress signals about the mining robots turning hostile.",https://images.launchbox-app.com/fa13975c-3eaf-4b43-90ff-5afb85987599.jpg
The House of the Dead 2,1905-06-23,3.7,N/A,Action - Shooter - Light Gun,"The House of the Dead 2 is a first-person light gun shooter arcade game with a horror theme and the second game in The House of the Dead series of video games, developed by Sega for arcades in 1998 and later ported to the Dreamcast and Microsoft Windows, and also found on the Xbox as an unlockable bonus in The House of the Dead III. The game appears in the compilation The House of the Dead 2 & 3 Return for Wii. The Dreamcast version became a Sega All Starstitle.",https://images.launchbox-app.com/05f58c01-923f-4193-ab2e-6569317808c7.png
Star Wars Jedi Knight: Dark Forces II & The Mysteries of the Sith,1905-06-20,3.7,N/A,Action - Shooter - First-Person - Arcade,"Star Wars Jedi Knight II: Jedi Outcast is a first and third-personaction game in the Star Wars: Jedi Knight series released in 2002. The Microsoft Windows and OS X versions were developed by Raven Software, and the Xbox and GameCube versions by Vicarious Visionsand published by LucasArts with the OS X version was published by Aspyr. Powered by the id Tech 3 game engine, the game primarily revolves around ranged and melee combat, with the player capable of wielding classic Star Wars weapons such as blasters, lightsabers and Force powers.",https://images.launchbox-app.com/7c3283f4-3858-4841-b4fb-2929e6d78e4e.jpg
Orcs Must Die!,2011-10-11,3.7,83,Strategy - Real-Time - Defense,"Orcs Must Die! is an action-tower defense video game developed and published by Robot Entertainment and Mastertronic. It is a tower defense game that eschews the traditional top-down view of similar games, instead using a third-person action-oriented viewpoint. After being demonstrated at Penny Arcade Expo East 2011, the game was released via Xbox Live Arcade on October 5, 2011, and for WindowsPCs on October 12, 2011.",https://images.launchbox-app.com/1bab7c1c-8fd4-492d-b3f6-015b5853179d.jpg.
NEKOPARA Vol. 1,2014-12-30,3.7,N/A,Adventure - Visual Novel,"Nekopara (Japanese: ネコぱら) is a series of adult visual novelsdeveloped by Neko Works and published by Sekai Project. The first game in the series, Nekopara Vol. 1, was released on December 30, 2014. The series is set in a world where humans live alongside catgirls, known as ""Nekos"", and are able to keep them as pets.",https://images.launchbox-app.com/0e7a7673-2a38-4320-abd7-caab6a50dbea.jpg
Jet Set Radio,2012-09-19,3.7,N/A,Action - Platformer - 3D,"Jet Set Radio, titled Jet Grind Radio on the first North American release, is an action game developed by Smilebit and published by Sega for the Dreamcast in 2000. The player controls one of a gang of youths who skate the streets of a fictionalized Tokyo on inline skates, spraying graffiti and evading the authorities. It was one of the first games to use cel-shaded visuals, giving it a cartoon-like appearance",https://images.launchbox-app.com/d76de974-2c6f-4a2b-8d42-ed11ad023f04.jpg
FIFA Soccer 12,2011-09-27,3.7,89,Sports - Team - Soccer - Sim,"FIFA 12 (titled FIFA Soccer 12 in North America) is the 19th game in Electronic Arts' FIFA series of association football video games. It was developed by EA Canada, and published by Electronic Arts worldwide under the EA Sports label. It was released in September 2011, on consoles for PlayStation 3, Xbox 360, Wii and PlayStation 2; on handhelds for PlayStation Portable, 3DS, Xperia Play, Android, and iOS; and on computers for Microsoft Windows and Mac OS X. A port of the game entitled FIFA Football (titled FIFA Soccer in North America) was released as a launch title for the PlayStation Vita.",https://images.launchbox-app.com/b6cc4f85-5341-4486-bf37-d420d6148d0e.jpg
Fallout 4,2015-11-10,3.7,84,Role-Playing - Western-Style,"Fallout 4 is a post-nuclear apocalyptic action role-playing gamedeveloped by Bethesda Game Studios and published by Bethesda Softworks. It is the fifth major installment in the Fallout series and was released worldwide on November 10, 2015, for Microsoft Windows, PlayStation 4 and Xbox One. The game is set within an open worldpost-apocalyptic environment that encompasses the city of Bostonand the surrounding Massachusetts region known as ""The Commonwealth"". The main story takes place in the year 2287, ten years after the events of Fallout 3 and 210 years after ""The Great War"", which caused catastrophic nuclear devastation across the United States.",https://images.launchbox-app.com/728c57ce-e25a-4cec-8397-c73146c967d0.jpg
ROBLOX,1905-06-28,3.7,N/A,Action Adventure - Sandbox,"Roblox, often stylized as ROBLOX, is a massively multiplayer onlineand game creation system platform that allows users to design their own games and play a wide variety of different types of games created by other users. The platform hosts user-created games and virtual worlds covering a wide variety of genres, from traditional racing and role-playing games to simulations and obstacle courses. As of April 2019, Roblox has over 90 million monthly active users.",https://images.launchbox-app.com/1143bf3a-efd6-4119-8ed3-dac458f857c0.jpg
Leisure Suit Larry: Love for Sail!,1996-10-31,3.7,N/A,Adventure - Point-and-Click,"Leisure Suit Larry: Love for Sail! is an adventure game originally developed and published by Sierra On-Line in 1996. It was the last Leisure Suit Larry game written by series creator Al Lowe, and the last to feature original protagonist Larry Laffer as the main character until the release of Leisure Suit Larry: Wet Dreams Don't Dry in 2018. Despite being known as Leisure Suit Larry 7 during its development, Love for Sail! was actually the sixth installment in the Leisure Suit Larry series due to the (intentional) nonexistence of a fourth game. The game was re-released in 2013 on GOG.com with modern Windows and Mac OS support.",https://images.launchbox-app.com/ef1f459b-8aeb-494a-9a89-a733e427e22a.jpg
Drakensang: The Dark Eye,2009-02-23,3.7,75,Role-Playing - Western-Style,"Drakensang: The Dark Eye (German title: Das Schwarze Auge: Drakensang) is a 2008 role-playing video game developed by Radon Labs and published by dtp. It is the first video game in The Dark Eye universe since Attic's Northlands Trilogy (Realms of Arkania: Blade of Destiny, Realms of Arkania: Star Trail and Realms of Arkania: Shadows over Riva) from the 1990s.",https://images.launchbox-app.com/249c0a7c-6fe6-448e-9fc8-cf5a68378504.jpg
Titanfall,2014-03-11,3.7,86,Action - Shooter - First-Person - Arcade,"Titanfall is a multiplayer first-person shooter video game developed by Respawn Entertainment and published by Electronic Arts. It was released for Microsoft Windows and Xbox One on March 11, 2014; an Xbox 360 version ported by Bluepoint Games was released April 8, 2014. The game was anticipated as the debut title from developers formerly behind the Call of Duty franchise.",https://images.launchbox-app.com/bb6f5448-d341-439f-9c4f-9c277adc22e8.jpg
Midtown Madness,1999-04-30,3.7,N/A,Racing - Arcade - Automobile,"Midtown Madness (also known as Midtown Madness: Chicago Edition) is a racing game developed for Windows by Angel Studiosand published by Microsoft. The demo version was released on April 30, 1999. Two sequels followed, with Midtown Madness 2 released in September 2000 and Midtown Madness 3 released in June 2003 for the Xbox. The game is set in Chicago and its objective is to win street races and obtain new cars.",https://images.launchbox-app.com/f050d213-5849-4ff4-a0a1-8ec2fef3477a.jpg
Titan Quest: Anniversary Edition,2016-08-31,3.7,N/A,Role-Playing - Action RPG,"Titan Quest is an action role playing hack and slash video gamedeveloped by Iron Lore Entertainment for Microsoft Windows personal computers. It was published by THQ in 2006. It was released on Steam in 2007, and later ported to mobile devices by DotEmu and released in 2016; later versions were published by THQ Nordic. Versions for PlayStation 4, Xbox One and Nintendo Switch were released in 2018. The story follows a player-created protagonist as they navigate Ancient Greece, Egypt and China on a quest to defeat the Titans after they escape from their ancient prison. The gameplay is similar to the Diablo series, with player navigation being handled with a mouse-driven tile-based interface, and gameplay revolving around role-playing mechanics and real-time combat. Three expansions were released for the game: Titan Quest: Immortal Throne in 2007, Titan Quest: Ragnarök in 2017 and Titan Quest: Atlantis in 2019.",https://images.launchbox-app.com/09718577-863e-43bb-a7f9-2863ed8caac4.jpg
Back to the Future: The Game - Episode IV: Double Visions,2011-04-29,3.69,71,Adventure - 3D - Third-Person,"Back to the Future: The Game is an episodic graphic adventurebased on the Back to the Future film franchise. The game was developed and published by Telltale Games as part of a licensing deal with Universal Pictures. Bob Gale, co-creator, co-writer and co-producer of the film trilogy, assisted Telltale in writing the game's story. Original actors Michael J. Fox and Christopher Lloyd allowed the developers to use their likenesses in the game for the lead characters Marty McFly and Doc Brown, respectively. Lloyd reprises his role as Doc, while A.J. Locascio plays the role of Marty; Fox later appeared to voice two cameo roles in the final episode, reprising his role as future versions of Marty McFly in addition to playing his forefather William.",
Pirates of the Caribbean,2003-06-30,3.69,64,Role-Playing - Action RPG,"Pirates of the Caribbean is a Disney franchise encompassing numerous theme park attractions and a media franchiseconsisting of a series of films, and spin-off novels, as well as a number of related video games and other media publications. The franchise originated with the Pirates of the Caribbean theme ride attraction, which opened at Disneyland in 1967 and was one of the last Disney theme park attractions overseen by Walt Disney. Disney based the ride on pirate legends and folklore.",https://images.launchbox-app.com/6b5e3890-19f1-4bf1-a487-a15e034b20b7.jpg
Hearthstone: Heroes of Warcraft,2014-03-11,3.69,88,Strategy - Turn-Based - Card Battle,"Hearthstone is a free-to-play online digital collectible card gamedeveloped and published by Blizzard Entertainment. Originally subtitled Heroes of Warcraft, Hearthstone builds upon the existing lore of the Warcraft series by using the same elements, characters, and relics. It was first released for Microsoft Windows and macOS in March 2014, with ports for iOS and Android releasing later that year. The game features cross-platform play, allowing players on any supported device to compete with one another, restricted only by geographical region account limits.",https://images.launchbox-app.com/ebdb151a-b311-4b61-bf04-cdd6d063106a.png
The Blackwell Convergence,2009-07-22,3.69,N/A,Adventure - General,"Blackwell is a series of five graphic adventure video games from independent game developer Wadjet Eye Games, created by Dave Gilbert. The plots of the games generally focus on Rosangela Blackwell, a spiritual medium, and her spirit guide Joey Mallone, who work to help ghosts transition to the afterlife.",https://images.launchbox-app.com/1a8d4f4f-ff5e-4347-8ae0-81419103d2fb.jpg
Ultimate Spider-Man,2005-09-22,3.69,75,Action Adventure - General,"Ultimate Spider-Man is a superhero comic book series that was published by Marvel Comics from 2000 to 2009. The series is a modernized re-imagining of Marvel's long-running Spider-Mancomic book franchise as part of its Ultimate Marvel imprint. Ultimate Spider-Man exists alongside other revamped Marvel characters in Ultimate Marvel titles including Ultimate X-Men, Ultimate Fantastic Four, and The Ultimates.",https://images.launchbox-app.com/a496aff2-16ff-46b4-9353-9b0e3ffe1c63.jpg
Long Live the Queen,2012-05-31,3.69,67,Simulation - Virtual - Career,"Long Live the Queen is a visual novel role-playing video gamedeveloped by Hanako Games and Spiky Caterpillar, published by Hanako Games. The story of the game follows a young princess who is training to become queen after the death of her mother. The objective of the game is to keep the princess alive for 40 weeks until she turns 15 and is crowned. The game was released on June 2, 2012 for Windows, Mac OS and Linux. The game uses anime-style graphics and is written in English.",https://images.launchbox-app.com/161a4d11-de90-4960-a534-e5acb418f5bb.jpg
Vietcong (2003),2003-03-26,3.69,74,Action - Shooter - First-Person - Arcade,Vietcong is a 2003 tactical first-person shooter video game developed by Pterodon in cooperation with Illusion Softworks and published by Gathering of Developers for Microsoft Windows. It is set during the Vietnam War in 1967.,
Alan Wake,2012-02-16,3.69,83,Action Adventure - Survival,"Alan Wake is an action-adventure video game developed by Remedy Entertainment and published by Microsoft Studios, released for the Xbox 360 and Microsoft Windows. The story follows best-selling thriller novelist Alan Wake, as he tries to uncover the mystery behind his wife's disappearance during a vacation in the small fictional town of Bright Falls, Washington, all while experiencing events from the plot in his latest novel, which he cannot remember writing, coming to life.",https://images.launchbox-app.com/46d968d6-eb54-4362-b176-6e8bcdafeee1.jpg
Angry Video Game Nerd Adventures,2013-09-20,3.69,77,Action - Platformer - 2D,"Angry Video Game Nerd (abbreviated as AVGN, and originally known as Bad NES Games and Angry Nintendo Nerd) is an American comedy retrogaming web series, created by and starring James Rolfe. The series centers on Rolfe's character ""The Nerd"", a short-tempered and foul-mouthed video game fanatic who delivers commentary on retro games he considers to be of poor quality. While the series began with Rolfe simply playing games while delivering a running commentary, the show would eventually grow in scope to encompass sketches featuring guest characters, reviews of gaming consoles and peripherals, and short lectures about video game history and culture.",https://images.launchbox-app.com/aee19c2b-5aef-4b4b-8426-84e86e0b704e.png
Big Rigs: Over the Road Racing,2003-11-20,3.69,8,Racing - Simulation - Automobile,"Big Rigs: Over the Road Racing is a racing video game developed by Stellar Stone and published by GameMill Publishing, released for Microsoft Windows on November 20, 2003, in North America.",https://images.launchbox-app.com/c56daffe-3ab1-43b0-ad81-ab87b4d4cf9c.jpg
Dragon Ball FighterZ,2018-01-26,3.69,85,Action - Fighting - 2D,"Dragon Ball FighterZ (pronounced ""fighters"") is a 2D fighting game developed by Arc System Works and published by Bandai Namco Entertainment. Based on the Dragon Ball franchise, it was released for the PlayStation 4, Xbox One, and Microsoft Windows in most regions in January 2018, and in Japan the following month, and was released worldwide for the Nintendo Switch in September 2018",https://images.launchbox-app.com/d9f8eb83-b875-4f0e-90f2-a67ff26cef52.jpg
Star Wars: Dark Forces,1995-02-28,3.69,N/A,Action - Shooter - First-Person - Arcade,"Star Wars: Dark Forces is a first-person shooter video gamedeveloped and published by LucasArts as part of the Star Wars: Jedi Knight series. It was released in 1995 for MS-DOS and Macintosh, and in 1996 for the PlayStation. The storyline is set in the Star Warsfictional universe and follows the player character Kyle Katarn, a mercenary working on behalf of the Rebel Alliance. He discovers the Empire's ""Dark Trooper Project"", which involves the development of a series of powerful new battle droids and power-armoredstormtroopers.",https://images.launchbox-app.com/220b31ae-d2ae-423f-ad55-c05a3a6c2279.jpg
Roberta Williams' King's Quest I: Quest for the Crown,1905-06-12,3.69,N/A,Adventure - General,"King's Quest is an adventure game developed by Sierra On-Lineand published originally for the IBM PCjr in 1984 and later for several other systems between 1984 and 1989. The game was originally titled simply as King's Quest; the subtitle Quest for the Crown was added to the game box in the 1987 re-release, but did not appear in the game itself.",https://images.launchbox-app.com/cf5cfff5-4749-4bf4-9920-4b1c4a2622cd.jpg
Chroma Squad,2015-04-30,3.69,75,Strategy - Turn-Based - Tactics,"Chroma Squad is a tactical role-playing video game developed by Brazilian development team Behold Studios. The game is influenced by tokusatsu TV shows, particularly the Super Sentai and Power Rangers franchises. The game's development was funded via Kickstarter.",https://images.launchbox-app.com/5c4e138a-b59d-49b3-800b-43a52ac96d2d.jpg
Rune (2000),2000-11-07,3.69,76,Action Adventure - General,"Rune is an action-adventure video game developed by Human Head Studios which was released in 2000. The game is based on Ragnarok, showing the conflict between the Gods Odin and Loki and the buildup to Ragnarok. Built on the Unreal Engine, the game casts the player as Ragnar, a young Viking warrior whose mettle is tested when Loki and his evil allies plot to destroy the world and bring about Ragnarok. Upon release Rune received generally positive reviews. A stand-alone expansion pack for the game, Rune: Halls of Valhalla, was released in 2001. Both the base game and expansion were ported to Linux by Loki Software. Ryan C. Gordon, a former Loki employee, would also later port Human Head's 2006 title Prey. A port to the PlayStation 2 was also released under the title Rune: Viking Warlord in 2001. The game was re-released digitally under the name Rune Classic in 2012, with the expansion included. A sequel, Rune II, is planned for release in 2019.",
Neighbors from Hell,2003-09-22,3.69,69,Strategy - General,"Neighbors from Hell is a satirical American adult animated sitcom that ran on TBS from June 7 to July 26, 2010. The executive producer of the series is Pam Brady. The series consisted of 10 episodes.",https://images.launchbox-app.com/a49001e9-ac18-4f6d-9b6b-21e3d8343874.jpg
Beat Hazard,2011-07-05,3.69,70,Action - Shooter - Shoot-'Em-Up - Top-Down,"Beat Hazard is a music-themed video game developed and published by British studio Cold Beam Games on October 28, 2009 for Xbox Live Indie Games.",https://images.launchbox-app.com/0868b275-fe6b-4ecd-b942-a6ebbc3e6485.jpg
Day of Defeat,2003-05-06,3.69,79,Action - Shooter - First-Person - Tactical,"Day of Defeat is a team-based multiplayer first-person shooter video game set in the European theatre of World War II on the Western front. Originally a modification of the 1998 game Half-Life, the rights of the modification were purchased by Valve Corporation and released as a full retail title in 2003.",https://images.launchbox-app.com/b9072f73-94d5-46ef-bb9b-41b911483299.jpg
Don't Starve Together,2016-04-21,3.69,83,Action Adventure - Sandbox,"Don't Starve is an open world survival video game developed by the Canadian indie company Klei Entertainment. The game was initially released via Valve Corporation's Steam software for Microsoft Windows, OS X, and Linux on April 23, 2013. A PlayStation 4 port, renamed Don't Starve: Giant Edition, became available the following year (with PlayStation Vita and PlayStation 3 versions released on September 2014 and June 2015 respectively, and an Xbox Oneversion released in August 2015). Don't Starve for iOS, renamed Don't Starve: Pocket Edition was released on July 9, 2015. An Android version was released on October 20, 2016. Downloadable content titled Reign of Giants was released on April 30, 2014, and a multiplayer expansion called Don't Starve Together became free for existing users on June 3, 2015. On Steam, this game is able to be purchased with a free copy for a friend. A Nintendo Switch port came out on April 12, 2018.",https://images.launchbox-app.com/cea7921e-a2f1-4806-aa97-6b28a88b9889.jpg
Oxenfree,2016-01-15,3.69,80,Adventure - General,"Oxenfree is a supernatural mystery graphic adventure gamedeveloped and published by Night School Studio. The game was released for Microsoft Windows, OS X and Xbox One in January 2016. PlayStation 4 and Linux versions were released later in 2016, followed by iOS, Android, and Nintendo Switch versions in 2017. In Oxenfree, players assume the role of teenage girl Alex on a weekend trip to a local island. After seemingly supernatural events occur, Alex and her friends must unravel the secrets of the island.",https://images.launchbox-app.com/9c067079-51ab-4fda-a239-7e03ee6e8c95.jpg
Company of Heroes: Tales of Valor,2009-04-07,3.69,70,Strategy - Real-Time - General,"Company of Heroes: Tales of Valor is a real time strategy video game stand-alone expansion pack to Company of Heroes. It was announced on November 3, 2008 and was released on April 9, 2009.",https://images.launchbox-app.com/f249e3fb-7263-44a1-b7f9-4ee569cd4e3b.jpg
Gray Matter,2011-02-22,3.69,72,Adventure - Point-and-Click,"Gray Matter is a point-and-click adventure game designed by Jane Jensen, creator of the Sierra Entertainment Gabriel Knight series. The game was developed by Wizarbox and published by dtp entertainment for Microsoft Windows and Xbox 360. It was released in November 2010 in Continental Europe and in English-speaking territories in 2011.",https://images.launchbox-app.com/6ceca8ab-743b-479f-a4c6-a8fb929db06b.jpg
Firewatch,2016-02-09,3.69,81,Adventure - 3D - First-Person,"Firewatch is an adventure game developed by Campo Santo and published by the developer in partnership with Panic. The game was released in February 2016 for Microsoft Windows, OS X, Linux, and PlayStation 4, for Xbox One in September 2016, and for Nintendo Switch in December 2018.",https://images.launchbox-app.com/7052051a-390d-4492-9bc1-63cb89939b41.jpg
The Typing of the Dead: Overkill,2013-10-29,3.69,71,Action - Arcade,The Typing of the Dead (ザ・タイピング・オブ・ザ・デッド Za Taipingu Obu Za Deddo) is an arcade game that was developed by WOW Entertainment and published by Sega for the NAOMI hardware. The game was released in Japanese arcades in 1999 and was ported to the Sega Dreamcast in 2001 by Smilebit. A Microsoft Windows version was released in 2000 and a PlayStation 2 port followed in 2004.,https://images.launchbox-app.com/b4072c42-169f-4b1b-9e8b-c9e8e89218f8.jpg
