title,released,gf_score,metascore,genre,description,cover_art_url
NHL 2K6,2005-09-06,,79,Sports,"NHL 2K6 delivers authentic hockey action with innovative ProControl stick handling that puts unprecedented puck control at your fingertips. Experience the intensity of NHL hockey with all 30 teams and their authentic arenas, plus international squads. The revolutionary On-the-Fly Coaching system lets you adjust strategies mid-game while Enforcer Mode unleashes bone-crushing fights when tensions rise. Create your franchise dynasty, develop prospects, and manage salary caps in deep Franchise mode. The game features ESPN presentation with commentary from Bob Cole and Harry Neale, bringing broadcast-quality atmosphere to every match. Quick dekes, precision passing, and crease control mechanics create fluid gameplay that captures hockey's speed and physicality. Challenge friends in multiplayer showdowns or test your skills against aggressive AI that adapts to your play style.",https://images.launchbox-app.com/6725e735-3190-4fe8-b5fc-c85a05088afa.jpg
NHL 2K7,2006-09-12,,77,Sports,"NHL 2K7 brings intense hockey action to Xbox with revolutionary ProStick controls that put every deke, shot, and check at your fingertips. Experience the speed and brutality of professional hockey through enhanced graphics showcasing authentic player models and realistic arena atmospheres. The innovative Cinemotion system captures the drama with dynamic camera angles during crucial plays. Build dynasties in Franchise mode, create custom tournaments, or jump online for competitive multiplayer matches. Features include revamped fighting mechanics, on-the-fly coaching adjustments, and the Crease Control system for precise goaltending. With full NHL and AHL team rosters, authentic commentary, and responsive skating physics that reward skill and strategy, NHL 2K7 delivers the complete hockey experience. Master the ice through practice modes or dive straight into the Stanley Cup playoffs.",https://images.launchbox-app.com/6719e6ee-5127-4026-9448-3f3e326269a3.jpg
NHL Hitz 2002,2001-11-15,,82,Sports,"NHL Hitz 2002 takes hockey to the extreme with explosive 3-on-3 arcade action that throws the rulebook out the window. This over-the-top sports experience features bone-crushing hits that send players flying into the glass, turbo-charged skating that leaves opponents in the dust, and spectacular goals that defy physics. Create your own franchise and build a dynasty through multiple seasons, unlocking secret teams and legendary players along the way. The game's signature ""On Fire"" mode rewards aggressive play, granting unlimited turbo and devastating hits when you're hot. With no penalties, no offsides, and no referee to slow down the mayhem, every match becomes a high-scoring slugfest. NHL Hitz 2002 delivers pure adrenaline-pumping hockey fun where fighting is encouraged and every hit counts.",https://images.launchbox-app.com/c4c2887f-b64c-49ad-b19e-e7301ccf1091.jpg
NHL Hitz 2003,2002-09-16,,87,Sports,"NHL Hitz 2003 brings arcade hockey mayhem to your Xbox with bone-crushing checks, turbo-charged skating, and explosive on-ice action. This isn't your typical simulation - it's 3-on-3 hockey where the rules are bent and the hits are amplified. Execute devastating body checks that send opponents flying into the glass, build up your on-fire meter for unstoppable power plays, and pull off spectacular trick shots that defy physics. Create custom teams and players, then take them through multiple game modes including the deep Franchise mode where you build a dynasty from scratch. With no penalties for aggressive play, simplified controls that anyone can master, and over-the-top commentary that captures every brutal hit, NHL Hitz 2003 delivers pure adrenaline-fueled hockey entertainment. The game features NHL teams and players with exaggerated abilities, turning every match into an unforgettable highlight reel of spectacular goals and punishing hits.",https://images.launchbox-app.com/f9c3e7e2-f92e-4b6f-a09d-e882fd867396.jpg
NHL Hitz Pro,2003-09-25,,79,Sports,"NHL Hitz Pro takes the bone-crushing action of arcade hockey to new heights with its perfect blend of simulation depth and over-the-top gameplay. Experience lightning-fast 3-on-3 battles where massive hits send players flying through glass and spectacular goals light up the scoreboard. The innovative Hockey School mode teaches advanced techniques while Franchise mode lets you build a dynasty through drafts, trades, and salary management. Create custom players, unlock legendary NHL stars, and master the skill stick for precise dekes and shots. With no penalties to slow the action, every match becomes a high-scoring slugfest where timing your hits and turbo boosts means the difference between victory and defeat. The responsive controls and brutal physics engine deliver satisfying collisions that echo through arenas packed with rowdy fans. Whether playing quick exhibition games or pursuing the Stanley Cup, NHL Hitz Pro delivers pure hockey mayhem.",https://images.launchbox-app.com/92870d2a-8276-48fd-9b37-73bc2be2a89c.jpg
Nickelodeon Party Blast,2002-10-30,,57,Party,"Join your favorite Nickelodeon characters in the ultimate party game showdown! Nickelodeon Party Blast brings together stars from SpongeBob SquarePants, Rugrats, Hey Arnold!, The Wild Thornberrys, Rocket Power, and more in a frantic food fight competition. Battle across vibrant arenas inspired by classic Nick shows as you hurl pies, watermelons, and other wacky projectiles at opponents. Master each character's unique abilities - SpongeBob's bubble attacks, Tommy's bottle blasts, or Arnold's slingshot skills. Compete in multiple game modes including last-player-standing battles and team-based tournaments. With simple pick-up-and-play controls perfect for all ages, up to four players can join the chaos in split-screen multiplayer mayhem. Unlock bonus characters and stages as you prove you're the ultimate Nickelodeon champion!",https://images.launchbox-app.com/8804ed30-0af0-449a-b0c1-090f270bdd36.jpg
NightCaster: Defeat the Darkness,2001-12-26,,66,Action,"Wield devastating magic as Arran, a young wizard on a quest to save the world from eternal darkness. Master over 40 spectacular spells across five schools of magic - Fire, Water, Light, Dark, and Physical - each with unique strengths against different enemy types. Navigate treacherous environments from frozen tundras to volcanic wastelands, solving puzzles and battling hordes of shadow creatures. The innovative dual-analog control system lets you move freely while casting spells in any direction, creating intense magical combat. Collect powerful orbs to enhance your abilities and unlock new spell combinations. Dynamic lighting effects bring your magical attacks to life as you illuminate the darkness. Face massive boss battles that test your mastery of elemental magic. This Xbox exclusive action-adventure blends strategic spellcasting with exploration.",https://images.launchbox-app.com/c20b03e6-58b9-42ac-89f0-a901b17f1b03.jpg
NightCaster II: Equinox,2004-12-14,,55,Action,"Wield devastating magic as Arran in this action-RPG sequel that pushes Xbox's power to its limits. Master four schools of elemental magic - Fire, Water, Earth, and Shadow - each with unique spells that interact dynamically with enemies and environments. Battle through diverse realms from frozen wastelands to volcanic dungeons, facing hordes of mythical creatures and towering bosses. The innovative dual-analog spell-casting system lets you unleash combos and chain different elements for spectacular effects. Collect and combine orbs to customize your magical arsenal, unlocking powerful fusion spells. Experience enhanced graphics with real-time lighting that brings your magical attacks to life. Solo campaign offers deep progression while multiplayer modes pit wizards against each other in spell-slinging combat. NightCaster II delivers refined gameplay and darker atmosphere.",https://images.launchbox-app.com/807a4cbc-056a-41fe-9e0f-ff9df00c898c.jpg
The Nightmare Before Christmas: Oogie's Revenge,2005-10-21,,69,Action,"Step into Jack Skellington's bones one year after the film in this action-packed adventure that brings Halloween Town to life. Master Jack's Soul Robber whip-arm to perform devastating combos and traverse the twisted landscapes of Tim Burton's beloved world. Transform into Sandy Claws to unleash present-throwing mayhem or become the terrifying Pumpkin King to rain down fiery jack-o'-lanterns on enemies. Battle through musical boss fights against Lock, Shock, Barrel and the villainous Oogie Boogie himself, with original songs expanding the film's legendary soundtrack. Explore faithfully recreated locations from Halloween Town to Christmas Town, solving puzzles and collecting souls to upgrade Jack's ghoulish abilities. This gothic hack-and-slash captures the film's dark whimsy perfectly.",https://images.launchbox-app.com/8214de39-f3c7-4974-a567-4aec7dd8751f.jpg
Ninja Gaiden,2004-03-02,,91,Action,"Master ninja Ryu Hayabusa embarks on a blood-soaked quest for vengeance in this legendary action masterpiece. Experience lightning-fast combat that demands precision timing and razor-sharp reflexes as you wield an arsenal of deadly ninja weapons including the legendary Dragon Sword, shurikens, and the devastating Flying Swallow technique. Wall-run across ancient temples, execute gravity-defying acrobatic combos, and unleash devastating Ninpo magic against hordes of fiends and towering bosses. Every encounter tests your skill in this notoriously challenging adventure where split-second decisions mean the difference between victory and defeat. From the streets of Tokyo to mystical underworld realms, immerse yourself in a dark tale of honor and supernatural evil rendered in stunning detail.",
Ninja Gaiden Black,2005-09-20,,94,Action,"Master ninja Ryu Hayabusa embarks on a blood-soaked quest for vengeance in this legendary action masterpiece. Ninja Gaiden Black delivers the most challenging and refined combat system ever created, demanding perfect timing, strategic weapon selection, and flawless execution. Wield legendary weapons including the Dragon Sword, nunchaku, and the mighty Dabilahro as you face demonic forces and rival ninja clans. Every encounter tests your skills with enemies that adapt to your tactics and punish mistakes mercilessly. This definitive edition includes all original content plus new missions, costumes, and difficulty modes. The silky-smooth 60fps gameplay ensures every counter, combo, and decapitation feels perfectly responsive. From Tokyo's neon streets to ancient temples and demon realms, experience the pinnacle of hardcore action gaming.",https://images.launchbox-app.com/acabba29-721d-4721-afd6-46e9f72cf09f.jpg
Obscure,2005-04-06,,71,Survival Horror,"Survive the nightmare at Leafmore High School where students are mysteriously disappearing. This survival horror adventure puts you in control of five teenagers, each with unique abilities - from Josh's investigative skills to Ashley's quick thinking. Switch between characters on the fly or team up with a friend in drop-in/drop-out co-op mode, a rare feature for the genre. Armed with improvised weapons and flashlights that burn through the darkness-dwelling monsters, you'll explore the sinister school grounds, solve environmental puzzles, and uncover a terrifying conspiracy. The game's light-based combat system adds strategic depth as you combine firearms with portable lamps to weaken creatures before striking. With multiple playable characters whose survival affects the story, branching paths, and unlockable content, Obscure delivers classic teen horror atmosphere reminiscent of 90s slasher films. Face your fears alone or bring a friend as you battle through this atmospheric thriller where teamwork might be your only chance of making it to dawn.",
Oddworld: Munch's Oddysee,2001-11-15,,80,Platformer,"Guide Munch, the last of the amphibious Gabbits, and his unlikely ally Abe through a darkly humorous adventure to save their species from extinction. Switch between characters to utilize their unique abilities - Munch swims through underwater passages and uses his sonar to possess enemies, while Abe rescues fellow Mudokons and harnesses mystical powers. Navigate sprawling industrial facilities, lush forests, and ancient temples in this innovative 3D platformer. Solve environmental puzzles, liberate enslaved creatures, and sabotage the villainous Vykkers Labs. With oddball humor, social commentary, and the franchise's signature GameSpeak system for commanding allies, experience a quest where two misfits take on corporate greed to preserve their world's biodiversity.",https://images.launchbox-app.com/df5d84c7-c7b7-4b44-94e2-5208edd53303.jpg
Oddworld: Stranger's Wrath,2005-01-25,,88,Action Adventure,"In the dusty frontier of Oddworld, you are Stranger, a mysterious bounty hunter with a secret. Armed with a unique ""live ammo"" crossbow that fires critters as projectiles - from electric Zappflies to explosive Boombats - hunt down outlaws across sprawling Western-inspired landscapes. Switch seamlessly between third-person platforming and first-person shooting as you track dangerous criminals through ramshackle towns and untamed wilderness. Each captured bounty brings you closer to affording a life-saving operation, but your true nature threatens everything. Combining inventive combat, environmental puzzles, and Oddworld's signature dark humor, this action-adventure delivers a fresh twist on the Wild West. Lasso enemies with Bolamites, unleash swarms of Stingbees, and discover why Stranger fights to keep his identity hidden in this critically acclaimed tale of redemption and survival.",https://images.launchbox-app.com/8180da2a-da3d-428f-9d88-86d63324b0f4.jpg
Open Season,2006-09-19,,61,Action Adventure,"Based on the animated film, Open Season throws you into a hilarious wilderness adventure as Boog the grizzly bear and Elliot the one-antlered mule deer. When hunting season opens, this unlikely duo must rally the forest creatures to defend their home. Switch between characters to use their unique abilities - Boog's strength for combat and puzzles, Elliot's speed for platforming challenges. Battle hunters with improvised weapons, from rabbit-launching to skunk gas attacks. Explore diverse environments from forest trails to dangerous mine shafts. Mini-games add variety including river rapids racing and food-gathering challenges. Team up in co-op mode or compete in multiplayer battles. With cartoon humor, accessible gameplay, and lovable characters, Open Season delivers family-friendly action-adventure that captures the movie's charm while creating its own wild gaming experience.",https://images.launchbox-app.com/48da7b7c-53d4-4453-9198-4ebad1c6a99a.jpg
Operation Flashpoint: Elite,2005-11-08,,71,Tactical Shooter,"Experience the intensity of modern warfare in this ultra-realistic military simulation. Command squad tactics across vast battlefields where every decision matters. Switch seamlessly between infantry combat, tank warfare, helicopter piloting, and tactical command roles. Navigate sprawling islands with complete freedom - choose your approach whether stealth infiltration, coordinated assault, or armored blitzkrieg. The revolutionary AI creates dynamic battles where enemies flank, retreat, and call reinforcements. Experience authentic military operations with realistic ballistics, weapon handling, and vehicle physics. Lead your squad through branching campaign missions or create custom scenarios in the powerful mission editor. This is war without compromise.",https://images.launchbox-app.com/b7a37c5e-3f3c-4e8e-afae-e28a94a31833.jpg
Otogi: Myth of Demons,2002-12-12,,79,Action,"Step into a haunting realm where ancient Japanese mythology collides with supernatural chaos. As Raikoh, an undead warrior bound between worlds, wield mystical weapons and devastating magic to battle demonic forces threatening reality itself. Otogi delivers visceral hack-and-slash combat with a unique twist - every environment is fully destructible, letting you obliterate buildings, trees, and terrain while unleashing spectacular combos. Chain aerial attacks, master elemental spells, and unlock legendary weapons as you face colossal bosses inspired by Japanese folklore. The game's ethereal art style blends traditional aesthetics with dark fantasy, creating an otherworldly atmosphere enhanced by an orchestral score. Experience intense action where your very presence destroys the world around you.",https://images.launchbox-app.com/f0c78070-a524-49a0-8c65-3af062a9aa7f.jpg
Otogi 2: Immortal Warriors,2004-10-19,,76,Action,"Command legendary warriors from Japanese mythology in this stunning action game that pushes the Xbox to its limits. Wield devastating supernatural powers as you battle through ethereal realms where reality and the spirit world collide. Switch between six unique characters including the immortal Raikoh, each with distinct weapons and mystical abilities. Unleash explosive combos that shatter environments in real-time - topple pillars, destroy bridges, and use the debris as weapons. Face massive demons and corrupted spirits in fast-paced combat that rewards skill and timing. The game's distinctive art style blends traditional Japanese aesthetics with dark fantasy, creating haunting battlefields filled with cherry blossoms and ancient ruins. Master each warrior's fighting style and magical attacks to purify the land from an ancient evil threatening to consume both worlds.",https://images.launchbox-app.com/ec39e81e-b315-43d2-b4f5-f8ecf65b9f01.jpg
Outlaw Golf,2002-06-10,,80,Sports,"Tee off with attitude in Outlaw Golf, where irreverent humor meets addictive arcade golf gameplay. Choose from ten outrageous characters including strippers, bikers, and ex-cons, each with unique personalities and trash-talking commentary. Master challenging courses filled with creative hazards while building your composure meter - lose your cool and watch your shots go wild. Beat down your caddy to release frustration and regain focus in the innovative ""Beat Down"" mini-game. Unlock new clubs, balls, and outfits as you progress through tour mode. Features include multiple game modes, character-specific super shots, dynamic camera angles, and Steve Carell's hilarious commentary. This isn't your country club's golf game - it's golf with attitude, combining precise gameplay mechanics with outrageous humor and style.",https://images.launchbox-app.com/fec8dce9-b816-47b7-b7b5-82e0ec0da4f3.jpg
Outlaw Golf 2,2004-10-19,,81,Sports,"Tee off with attitude in Outlaw Golf 2, where rebellious characters and outrageous antics meet precision golf gameplay. Choose from ten wild personalities, each with unique abilities and trash-talking commentary that brings irreverent humor to every stroke. Master challenging courses featuring unconventional hazards and creative hole designs that push your skills to the limit. Build your composure meter by nailing perfect shots or blow off steam with the signature beatdown mini-games between holes. Customize your golfer's stats through tour mode progression, unlocking new clubs and gear. With four-player multiplayer, multiple game modes including match play and skins, plus hilarious animations and celebrations, this sequel delivers arcade-style golf action with edgy humor and addictive gameplay that keeps you coming back.",https://images.launchbox-app.com/99036a40-7a81-4632-a498-bb5ae0a57028.jpg
Outlaw Golf: 9 Holes of X-Mas,2002-12-23,,,Sports,"Take your golf game to the wild side this holiday season in Outlaw Golf: 9 Holes of X-Mas! This festive expansion delivers outrageous arcade golf action with a rebellious twist. Master nine winter-themed holes featuring snow-covered fairways, icy hazards, and holiday decorations gone wrong. Choose from the series' signature cast of unconventional characters, each bringing unique abilities and attitude to the links. Pull off insane trick shots, unleash devastating power drives, and use the Composure system to maintain your cool or psych out opponents. The game's irreverent humor shines through holiday-themed commentary and animations. Whether playing solo or competing with friends, experience golf like never before with explosive special effects, dynamic camera angles, and gameplay that rewards both skill and style.",https://images.launchbox-app.com/f1a902ee-c9c9-4b11-a9dc-8ea366fe9457.jpg
Outlaw Golf: 9 More Holes of X-Mas,2003-11-25,,,Sports,"Deck the fairways with this festive expansion to Outlaw Golf! Hit the links with the wildest cast of characters ever assembled, from punk rockers to biker chicks, each bringing their own outrageous personality to the course. Master nine brand-new holiday-themed holes featuring snow-covered greens, candy cane obstacles, and Christmas decorations that'll test your skills. The signature Composure system rewards good shots while punishing mistakes with hilarious animations. Beat up your caddy to relieve stress, pull off trick shots for massive points, and unlock crazy outfits and equipment. With its edgy humor, arcade-style gameplay, and seasonal twist on traditional golf, this expansion delivers irreverent sports action that turns country club etiquette on its head. Grab your clubs and get ready for the most unconventional Christmas tournament ever!",https://images.launchbox-app.com/c434a6ba-098c-441d-b329-4d4ca7fd3a42.jpg
Outlaw Tennis,2005-07-26,,72,Sports,"Serve up attitude and anarchy in Outlaw Tennis, where underground tennis meets over-the-top arcade action. Choose from 16 outrageous characters including strippers, ex-cons, and ninjas, each with unique personalities and special moves. Build momentum to unleash devastating power shots and turbo serves that leave opponents stunned. The innovative momentum system rewards aggressive play - dominate rallies to boost your stats while crushing your rival's confidence. Fight dirty with taunts and distractions between points. Master multiple court surfaces from prison yards to nightclubs, each with distinct physics. Customize characters' skills through training mini-games. Features exhibition matches, tournaments, and multiplayer mayhem for up to 4 players. With hilarious commentary, outrageous animations, and addictive gameplay that balances arcade chaos with strategic depth, Outlaw Tennis transforms the gentleman's sport into pure irreverent entertainment.",https://images.launchbox-app.com/97b5786d-2aee-4d4a-b9c6-34ad30962040.jpg
Outlaw Volleyball,2003-07-09,,75,Sports,"Outlaw Volleyball takes beach volleyball to the extreme with outrageous characters, intense arcade action, and a rebellious attitude. Choose from 16 unique personalities including punks, bikers, and summer school rejects, each with special moves and taunts. The innovative momentum system rewards aggressive play - dominate rallies to unleash devastating power shots and humiliate opponents. Battle across exotic courts from tropical beaches to prison yards in multiple game modes including Exhibition, Tour, and Xbox Live multiplayer. Between matches, mini-games like Beat 'Em Up let you literally fight opponents to boost stats. With responsive controls, over-the-top animations, and Steve Carell's hilarious commentary, this isn't your typical volleyball game - it's volleyball with attitude.",https://images.launchbox-app.com/a4877554-e2e0-43e2-ad7b-2ed5d19b50e0.jpg
Pirates: The Legend of Black Kat,,,,,"Set sail as the fierce pirate captain Katarina de Leon in this swashbuckling action-adventure across the mysterious Blue Caribbean. Command your ship the Wind Dancer through naval battles against rival pirates and sinister Rooke's armada. Engage in dynamic sword combat on land using combos and special moves while exploring tropical islands filled with ancient ruins and hidden treasures. Upgrade your vessel with powerful cannons and armor as you plunder enemy ships for gold. Switch seamlessly between ship-to-ship warfare and on-foot exploration as you uncover the secrets of your past and seek vengeance against those who wronged you. With voodoo magic, legendary artifacts, and a crew of colorful pirates at your side, forge your own legend on the high seas.",https://images.launchbox-app.com/r2_1f2423e8-8378-4fe8-8cf4-315bde940796.png
Outlaw Volleyball: Red Hot,2005-04-27,,69,Sports,"Serve up attitude and action in this wildly irreverent beach volleyball game that breaks every rule! Outlaw Volleyball: Red Hot brings together a cast of outrageous characters including punk rockers, strippers, and ex-cons for matches that are anything but civilized. Master the unique momentum system where hot streaks unlock devastating power moves and fighting dirty is encouraged. Beat down opponents between points with the fighting mini-game to steal their momentum and dominate the court. Features 16 eccentric playable characters, each with unique abilities and provocative personalities. Multiple exotic venues from tropical beaches to prison yards provide the backdrop for intense 2-on-2 matches. Customizable rules, unlockable costumes, and party modes deliver endless replay value.",https://images.launchbox-app.com/f596b084-f60d-4f61-b8a1-38e1a756ae3e.jpg
OutRun 2,2004-10-25,,86,Racing,"Race through stunning coastal highways in SEGA's ultimate arcade driving experience. OutRun 2 delivers pure driving euphoria as you drift through 15 breathtaking stages spanning deserts, forests, and cityscapes at breakneck speeds. Master the art of the perfect drift with intuitive controls that reward skillful cornering and heart-stopping overtakes. Choose from eight iconic Ferraris including the F50 and Enzo, each with distinct handling characteristics. Impress your passenger with daring driving techniques in Heart Attack mode, tackle challenging missions, or compete in intense multiplayer races. With its vibrant visuals, branching routes offering multiple endings, and an unforgettable soundtrack mixing classic tunes with modern remixes, OutRun 2 captures the timeless thrill of the open road.",https://images.launchbox-app.com/0180a989-ba52-4a41-beb8-25be155159c8.jpg
OutRun 2006: Coast 2 Coast,2006-03-14,,82,Racing,"Experience the ultimate arcade racing thrill as you drift through stunning coastlines and city streets in this definitive version of SEGA's legendary racer. Choose from 15 authentic Ferraris including classics and modern supercars, then hit the accelerator across 30 breathtaking stages spanning the original OutRun 2 and SP tracks. Master the revolutionary drift mechanics to link corners and build massive scores while your passenger reacts to your driving style. Race through multiple game modes including Heart Attack mode with girlfriend challenges, Time Attack, and the expansive Coast 2 Coast mode featuring a full career progression. Feel the rush of the open road with dynamic weather, branching routes, and that signature OutRun soundtrack featuring both classic tunes and new remixes that perfectly capture the sunny, carefree spirit of the ultimate driving fantasy.",https://images.launchbox-app.com/8ce1e408-113a-4569-9b07-50fef1ea5e68.jpg
Over the Hedge,2006-05-09,,66,Platformer,"Join RJ the raccoon and his woodland friends in this action-packed adventure based on the DreamWorks animated film! Play as multiple characters including RJ, Verne the turtle, Hammy the hyperactive squirrel, and Stella the skunk, each with unique abilities. Sneak through suburban backyards, dodge lasers, outsmart exterminators, and collect food for your forest family. Switch between characters to solve puzzles and overcome obstacles - use Hammy's super speed, Verne's shell spin, or Stella's stink attack. Explore diverse environments from neighborhood homes to the exterminator's headquarters. Team up with a friend in cooperative multiplayer mode for double the mayhem. Features mini-games, unlockable content, and hilarious dialogue straight from the movie. Battle pest control gadgets, navigate treacherous lawns, and pull off daring heists in this family-friendly platformer that captures all the humor and heart of Over the Hedge!",https://images.launchbox-app.com/e28ec974-7c1c-4cfc-bc7a-533b2be56521.jpg
Pac-Man World 2,2002-08-27,,68,Platformer,"Join Pac-Man on a 3D platforming adventure to save Pac-Land from the evil ghost Orson! Navigate through six unique worlds filled with challenging obstacles, hidden secrets, and classic arcade callbacks. Master Pac-Man's new moves including the Rev Roll, Butt Bounce, and Flip Kick to overcome enemies and traverse treacherous terrain. Collect fruit, rescue your kidnapped friends, and unlock bonus mazes that pay homage to the original arcade classic. Each world features distinct themes from haunted forests to volcanic mountains, with boss battles against familiar ghosts like Blinky and Clyde. Experience smooth controls, vibrant graphics, and a perfect blend of modern platforming with retro Pac-Man charm. Whether you're chomping through dots in classic mazes or exploring expansive 3D levels, Pac-Man World 2 delivers nostalgic fun with fresh gameplay mechanics that both newcomers and longtime fans will enjoy.",https://images.launchbox-app.com/14bdee21-59d8-4575-86ab-8bd3ebb027f3.jpg
Pac-Man World 3,2005-11-15,,57,Platformer,"In Pac-Man World 3, the iconic yellow hero faces his greatest challenge yet as ghosts from the Spectral Realm threaten both worlds. This 3D platformer transforms Pac-Man into an acrobatic powerhouse with new moves like butt-bouncing, wall-jumping, and powerful punches. Battle through vibrant worlds filled with challenging puzzles and platforming sections while collecting pac-dots and power pellets. The game introduces an innovative twist - team up with former enemies Pinky and Clyde, each offering unique abilities to overcome obstacles. Unleash devastating special attacks, pilot giant robots, and navigate between the real world and ghostly Spectral Realm. With its blend of classic arcade elements and modern platforming mechanics, Pac-Man World 3 delivers an action-packed adventure featuring witty dialogue, varied gameplay, and epic boss battles that reimagine the Pac-Man universe.",https://images.launchbox-app.com/baadd8d9-a12d-44c3-886c-9df4055231fa.jpg
Painkiller: Hell Wars,2006-07-31,,72,Shooter,"Unleash pure mayhem in Painkiller: Hell Wars, where you battle through the depths of Purgatory as Daniel Garner, a man trapped between Heaven and Hell. Wield devastating weapons like the iconic Painkiller spinning blade launcher and the Stake Gun that pins demons to walls. Face massive hordes of nightmarish creatures across gothic environments ranging from medieval castles to hellish realms. Collect souls from fallen enemies to transform into an invincible demon form, turning the tables on your tormentors. Experience frantic old-school FPS action with no cover mechanics or regenerating health - just pure skill and relentless combat. Master unique weapon combos, discover secret areas filled with holy artifacts, and challenge colossal boss battles that test your reflexes. Fast-paced arena combat meets dark fantasy in this adrenaline-fueled shooter that rewards aggressive play and precision aim.",https://images.launchbox-app.com/2a39e8e1-c603-4748-a3c9-b8b9ec2d66e8.jpg
Panzer Dragoon Orta,2003-01-12,,90,Rail Shooter,"Soar through a dying world atop your armored dragon in this breathtaking rail shooter that pushes the boundaries of aerial combat. As Orta, a mysterious girl with a forgotten past, you'll unleash devastating lock-on laser attacks against waves of bio-engineered monsters and imperial forces across ten visually stunning episodes. Master three distinct dragon forms - Base, Heavy, and Glide - each offering unique combat strategies and movement speeds. Navigate through ancient ruins, vast deserts, and floating cities while your dragon evolves in real-time based on your playstyle. The game features multiple routes through levels, unlockable content including the entire original Panzer Dragoon, and a deep scoring system that rewards aggressive play and perfect runs.",https://images.launchbox-app.com/178160a6-d25e-44aa-8818-250a91101f53.jpg
Panzer Elite Action: Fields of Glory,2006-04-04,,60,Tank Combat,"Command massive WWII tanks across authentic European battlefields in this explosive combat experience. Choose your allegiance between American, German, or Soviet forces, each featuring unique armored divisions with distinct strengths and tactical advantages. Engage in fierce 18-mission campaigns spanning historic locations from the Normandy beaches to the frozen Eastern Front. Master realistic tank warfare with strategic crew management, precise targeting systems, and devastating artillery strikes. Experience intense multiplayer battles supporting up to 32 players online, or challenge friends in split-screen combat. Customize your tanks with authentic paint schemes and tactical upgrades. Feel the power of authentically modeled Sherman, Tiger, and T-34 tanks with realistic physics and damage modeling.",https://images.launchbox-app.com/fdb518fd-7cc7-4992-b312-dd4eb2bc1cbf.jpg
Pariah,2005-05-03,,68,Shooter,"In a war-torn future where Earth's prisoners are exiled to hostile planets, you are Jack Mason - a disgraced doctor whose routine prisoner transport mission spirals into chaos when your ship crashes. Armed with an upgradable healing tool that doubles as a weapon, survive brutal firefights across desolate wastelands and decaying urban ruins. Pariah's innovative weapon upgrade system lets you modify guns on the fly with Weapon Energy Cores, transforming basic firearms into devastating instruments of destruction. Experience visceral combat enhanced by the Havok physics engine, creating dynamic battlefield chaos where every explosion and impact feels real. Navigate treacherous environments using vehicles ranging from speedy buggies to heavily armed assault craft. Uncover a dark conspiracy as you protect Karina, a mysterious prisoner whose secrets could reshape humanity's future. Master both single-player campaign and intense multiplayer battles.",https://images.launchbox-app.com/ec3b9a98-6989-4ab3-9ede-2886af0a59dd.jpg
Peter Jackson's King Kong,2005-11-21,,80,Action Adventure,"Step into the colossal footsteps of the legendary King Kong in this cinematic action-adventure from Peter Jackson. Experience the epic story from both perspectives - play as Jack Driscoll fighting for survival on mysterious Skull Island, then unleash primal fury as Kong himself. Battle prehistoric creatures using improvised weapons and environmental tactics as Jack, switching between first and third-person combat. As Kong, rampage through intense brawls with T-Rexes and other massive beasts while protecting Ann Darrow. The game seamlessly blends survival horror, puzzle-solving, and spectacular beast battles. Stunning visuals bring 1930s New York and the dangerous island to vivid life, while an orchestral score heightens every encounter.",
Petit Copter,2003-01-21,,,Flight Sim,"Master the delicate art of remote-control helicopter piloting in this charming simulation that brings miniature aviation to life. Navigate tiny helicopters through detailed indoor and outdoor environments, from living rooms to backyards, where everyday objects become challenging obstacles. The game features three distinct gameplay modes that test different piloting skills: precision takeoffs and landings on designated pads, using a suction cup attachment to carefully pick up and transport objects, and target practice with puffs of air to knock down objectives. Each challenge requires mastering the sensitive controls that realistically simulate RC helicopter physics, including managing rotor speed, maintaining balance, and compensating for momentum. With its unique perspective that shrinks you down to toy size, peaceful atmosphere, and focus on skill-based challenges rather than combat, Petit Copter offers a refreshing take on flight simulation.",https://images.launchbox-app.com/1cd0ffef-9421-49fd-998f-1340a80de660.jpg
Phantasy Star Online Episode I & II,2003-04-15,,82,Action RPG,"Enter the groundbreaking online RPG that revolutionized console multiplayer gaming. Create your hero from four unique classes - Hunter, Ranger, or Force magic users - and embark on thrilling cooperative adventures across the mysterious planet Ragol. Team up with three other players locally or via Xbox Live to battle through randomly generated dungeons filled with dangerous creatures and valuable loot. Master real-time combat combining melee weapons, ranged attacks, and devastating Technique spells. Collect and trade rare items, customize your character with hundreds of weapons and armor pieces, and tackle challenging boss battles that demand teamwork. Experience two complete episodes with distinct storylines, environments, and enemies. Join a persistent online world where your actions shape your legend.",https://images.launchbox-app.com/93968e7a-545f-4aa7-a546-335e81369a00.jpg
