title,released,gf_score,metascore,genre,description,cover_art_url
Giga Wing 2,2001-05-16,3.54,70,Action - Shooter - Shoot-'Em-Up - Vertical,"Giga Wing 2 (ギガウイング2) is a 2000 vertical scrolling shooter arcade game developed by Takumi and published by Capcom on Sega's NAOMI arcade system board and later ported in 2001 to the Dreamcast console. The arcade version is notable both for its excessive scores (scores in the quintillions are not unheard of), and for using a horizontally aligned monitor (much like Treasure Co. Ltd's Radiant Silvergun), something that is considered rare for a vertical shooter.",https://images.launchbox-app.com/6a55b4c7-0915-4214-8c15-7e940ce38371.jpg
Mars Matrix,2001-04-30,3.54,78,Action - Shooter - Shoot-'Em-Up - Vertical,"Mars Matrix: Hyper Solid Shooting, or simply Mars Matrix (マーズマトリックス), is a vertical scrolling shooter arcade game developed by Takumi in 2000. The game was published by Capcom and run on their CPS-2 arcade system board. Mars Matrix was later ported to the Dreamcast video game console in 2001. The arcade version is notable for using a horizontally aligned monitor (much like Giga Wing), something that is considered rare for a vertical shooter.",https://images.launchbox-app.com/aaf54f4d-dadb-4036-aae8-8c2dbff50a06.jpg
Evolution 2,2000-06-29,3.53,N/A,Role-Playing - Japanese-Style,Evolution 2: Far Off Promise (神機世界エヴォリューション2 遠い約束 Shinkisekai Evuoryūshon 2 Tōi Yakusoku) is a role-playing video game for the Dreamcast console. It is a sequel to Evolution: The World of Sacred Device. It was developed by Sting and published by Ubisoft in North America. In Japan it was published by ESP.,https://images.launchbox-app.com/447607b5-9646-454f-baa5-2c996ef22af5.jpg
MDK2,2000-03-31,3.52,N/A,Action - Shooter - Third-Person - Arcade,"MDK2 is a 2000 third-person shooter, action-adventure video game developed by BioWare and published by Interplay Entertainment for the Dreamcast, Windows and PlayStation 2. It is a sequel to the 1997 game MDK. First released for the Dreamcast in March 2000, it was later released for Windows in May, with newly selectable difficulty levels and the ability to manually save. In March 2001, a slightly reworked version, featuring level design modifications and gameplay tweaks, was released for the PlayStation 2 as MDK 2: Armageddon. The PC version was released on GOG.com in September 2008, and on Steam in September 2009. A port of the PlayStation 2 version was released for Wii via WiiWare in 2011. Also in 2011, a HD remastered version was released for Windows. Called MDK2 HD, this version features new 3D models, textures, improved lighting, and remastered music, and was released on Beamdog in October, and on Steam in July 2012.",https://images.launchbox-app.com/30d28e65-4ca2-4fa3-b10b-c32497fc0e7c.jpg
Ready 2 Rumble Boxing,1999-09-08,3.51,N/A,Sports - Individual - Combat - Boxing / Martial Arts,"Ready 2 Rumble Boxing is a boxing video game developed by Midway Studios San Diego, published by Midway Games in 1999 for the Dreamcast, PlayStation, Game Boy Color, and Nintendo 64. The success of the Dreamcast version led to it becoming one of the few Sega All Stars titles.",https://images.launchbox-app.com/0b3066ef-8da3-41b4-aa3c-7259d539e915.jpg
Omikron: The Nomad Soul,2000-06-22,3.51,N/A,Action Adventure - Open-World,"The Nomad Soul (known as Omikron: The Nomad Soul in North America) is an adventure game developed by Quantic Dream and published by Eidos Interactive. It was released for Microsoft Windows in 1999 and Dreamcast in 2000. The player can engage in unarmed and armed combat, explore the three-dimensional environment of Omikron, and talk with non-player characters to progress the story.",https://images.launchbox-app.com/3bfcfb99-5667-45cc-9728-c92920440161.jpg
NHL 2K,2000-02-09,3.5,N/A,Sports - Team - Ice Hockey - Sim,"NHL 2K is a series of hockey games by 2K Sports for the Dreamcast, PlayStation 2, Nintendo GameCube, Xbox, iPhone, Xbox 360, PlayStation 3, and the Wii. Initially discontinued after the release of NHL 2K11 in 2010, the brand was revived on mobile devices in 2014. The games are officially licensed from the National Hockey League and NHL Players Association. While its games were released on consoles, its main competition was EA Sports' NHL video games.",https://images.launchbox-app.com/fd25b5c6-84a1-4f31-941e-e5678305af63.jpg
Mortal Kombat Gold,1999-08-31,3.46,N/A,Action - Fighting - 3D,"Mortal Kombat Gold (MKG) is a 1999 fighting game in the Mortal Kombat series that was released exclusively on the Sega Dreamcast as a launch title. It is an updated version of 1997's Mortal Kombat 4 and was the first game to appear on a sixth-generation platform as well as the only Mortal Kombat game to be released for the Dreamcast console. Critical reaction was mostly average due to the graphics being inferior to the arcade version, the weapons deemed boring or useless, and game-breaking bugs and glitches.",https://images.launchbox-app.com/2b5924b9-63fe-4742-9347-f2ca7756bc8d.jpg
Spawn: In the Demon's Hand,2000-10-01,3.46,62,Action - Shooter - Third-Person - Arcade,Spawn: In the Demon's Hand is a video game developed and published by Capcom for the Dreamcast and arcade. It is based on the comic book character Spawn created by Todd McFarlane and produced by Image Comics. A port was planned for the PlayStation 2 as a launch title but it was later canceled.,https://images.launchbox-app.com/44d7f883-4359-446d-8f72-9d2b971e1cb6.jpg
Tomb Raider: Chronicles,2000-11-28,3.45,59,Action Adventure - Linear,"Tomb Raider Chronicles is an action-adventure video game developed by Core Design and published in 2000 by Eidos Interactive for PlayStation, Microsoft Windows and Dreamcast. Following Tomb Raider: The Last Revelation, series protagonist Lara Croft is presumed dead, and a group of friends attend a memorial service at her home to recount tales of her earlier exploits. Gameplay follows Lara through linear levels, solving puzzles and fighting enemies. Some levels incorporate additional gameplay elements such as stealth.",https://images.launchbox-app.com/4fcea613-c2d3-4492-a477-012f5388b6cb.jpg
Evolution,1999-12-16,3.45,N/A,Role-Playing - Japanese-Style,"Evolution: The Game of Intelligent Life, also known as Genetic Evolution: The Race for Intelligent Life in Germany and Evolução: O Jogo da Vida in Brazil, is a life simulation & real-time strategy computer game that allows players to experience, guide, and control evolution from an isometric view on either historical earth or on randomly generated worlds while racing against computer opponents to reach the top of the evolution chain, and gradually evolving the player's animals to reach the ""grand goal of intelligent life"".",https://images.launchbox-app.com/765721f6-53e2-4257-a335-6ba1b81aeb2f.jpg
Giga Wing,2000-07-19,3.45,N/A,Action - Shooter - Shoot-'Em-Up - Vertical,"Giga Wing (ギガウイング Giga Uingu) is a 1999 vertically scrolling shooter arcade game developed by Takumi Corporation and published by Capcom on their CPS-2 arcade system board and ported later that year to the Dreamcast console. The arcade version is notable for using a horizontally aligned monitor (much like Treasure's Radiant Silvergun), something that is considered rare for a vertical shooter.",https://images.launchbox-app.com/764e68b2-3cf6-4f47-b013-f5c08e17911b.jpg
Sega GT,2000-08-29,3.45,84,Racing - Arcade - Automobile,"Sega GT, released in Japan as Sega GT: Homologation Special (セガGT ホモロゲーションスペシャル Sega Jī Tī Homorogēshon Supesharu), is a sim racing video game co-developed by Wow Entertainment and TOSE, and published by Sega for their Dreamcast home console. The game was released in 2000. A Microsoft Windows version was published the following year—in Japan and North America by Sega, and in Europe by Empire Interactive.",https://images.launchbox-app.com/269370b6-18c3-4489-bcc3-78857fdd159d.jpg
Silver,2000-06-29,3.45,N/A,Role-Playing - General,"Silver, released in 1999, is an action RPG for Microsoft Windows, Dreamcast and OS X. The game was produced by Infogrames initially for Windows, and later on the Dreamcast. The story focuses around a young warrior called David and his quest to retrieve his wife from the clutches of the villain Silver. On his journey he gains a number of followers and visits many different landscapes. The game sold over 400,000 copies.",https://images.launchbox-app.com/a27e60c1-c068-45dd-90be-5bb29efddc6f.jpg
Silent Scope,2000-10-23,3.44,63,Action - Shooter - Rail,Silent Scope is a series of rail shooter video games that are developed and published by Konami.,https://images.launchbox-app.com/988dac97-0b49-4ba0-b342-375ac97112f7.jpg
Alone in the Dark: The New Nightmare,2001-09-24,3.42,75,Action Adventure - Survival,"Alone in the Dark: The New Nightmare, alternatively known as Alone in the Dark 4, is the fourth installment and first reboot of the survival horror video game series Alone in the Dark, developed by Darkworks and published by Infogrames Entertainment, SA. The game was released in 2001 on several platforms including Microsoft Windows, PlayStation, Dreamcast, and Game Boy Color. A PlayStation 2 version of the game was also released several months after and only in Europe",https://images.launchbox-app.com/8f6aaf61-9f39-4cbc-9ddc-13beff61e56c.jpg
Zombie Revenge,1999-12-31,3.41,60,Action - Beat-'Em-Up - 3D,"Zombie Revenge is an arcade and Sega Dreamcast video game released in 1999, a beat 'em up game. Armed with their fists, feet, and whatever weapons they should find along the way, players are tasked with ridding an unnamed city of zombies. Originally titled Blood Bullet: The House of the Dead Side Story, the game was later renamed Zombies Nightmare before Sega decided on the name Zombie Revenge.",https://images.launchbox-app.com/0e6bb6ee-a1ea-4e8e-88b7-b2be703fbb8a.jpg
Ultimate Fighting Championship,2000-08-29,3.41,88,Action - Fighting - 3D,"The Ultimate Fighting Championship (UFC) is an American mixed martial arts promotion company based in Las Vegas, Nevada, that is owned and operated by parent company William Morris Endeavor. It is the largest MMA promotion company in the world and features the highest-level fighters on the roster. The UFC produces events worldwide that showcase twelve weight divisions and abide by the Unified Rules of Mixed Martial Arts. As of 2018, the UFC has held over 400 events. Dana White serves as the president of the UFC. White has held that position since 2001; while under his stewardship, the UFC has grown into a globally popular multi-billion-dollar enterprise.",https://images.launchbox-app.com/b40568bb-0b10-4741-9cae-9b8373bfc6e9.jpg
Time Stalkers,1999-09-30,3.39,N/A,Role-Playing - Roguelike,"Time Stalkers, also known as Climax Landers (クライマックス ランダーズ) in Japan, is a Dreamcast role-playing video game featuring appearances of worlds (and playable characters) from several of Climax Entertainment's earlier games in crossover fashion. The player initially takes the role of Sword, a character caught in a world made of many worlds. As he goes along, similar heroes show up for the player to control. The player may do things such as enter dungeons, take special assignments, and upgrade/buy/sell items.",https://images.launchbox-app.com/10d392e8-2b2a-4d36-bd7f-88f97300afb2.jpg
Carrier,2000-01-31,3.39,N/A,Action Adventure - Survival,"Carrier is a solitaire game from Victory Games depicting the fighting in the Solomon Islands during World War II between Allied and Japanese forces. The game was designed by Jon Southard and uses a solitaire system similar to his earlier game Tokyo Express. The player is in command of the Allied Task Force, mostly American, but occasionally having British Commonwealth elements, fighting to defeat the Japanese Navy. The game also has a reference to the 1980 movie The Final Countdown, where the USS Nimitz (CVN-68) and its air group can fight as a less serious note.",https://images.launchbox-app.com/1801f997-7636-4120-84d1-368d44647d35.jpg
Tokyo Xtreme Racer,1999-08-31,3.36,N/A,Racing - Arcade - Automobile,"Tokyo Xtreme Racer, known as Shutokō Battle (首都高バトル) in Japan and Tokyo Highway Challenge in Europe, is a racing video game for the Sega Dreamcast. Released in 1999 as one of the console's launch titles, the game was one of the first mission-based racing games. The gameplay involves the player challenging other drivers on the Shuto Expressway in order to gain money to modify and enhance his or her car. The game features a wide variety of Japanese cars and tuning parts to purchase as the player progresses through rivals..",https://images.launchbox-app.com/54a87d62-1411-4cf5-a3bf-3da8e305373a.jpg
Star Wars Episode I: Jedi Power Battles,2000-10-18,3.35,76,Action - Beat-'Em-Up - 3D,"Star Wars Episode I: Jedi Power Battles is an action Star Wars video game set during the time frame of Star Wars: Episode I – The Phantom Menace. The game was first released for the PlayStation, afterwards for the Dreamcast and the Game Boy Advance (in the last case under the title Star Wars: Jedi Power Battles).",https://images.launchbox-app.com/7a206746-9e33-44ec-a3a1-1d99fd305ba6.jpg
Expendable,1999-08-31,3.35,N/A,Action - General,"Expendable is a science fiction novel by the Canadian author James Alan Gardner, published in 1997 by HarperCollins Publishers under its various imprints. It is the first book in a series involving the ""League of Peoples"", an assemblage of advanced species in the Milky Way galaxy. There is a ""sub-series"" involving just the character Festima Ramos, and sometimes the female Oar.",https://images.launchbox-app.com/d5c92e69-3355-4526-9099-622fe0f46b56.jpg
Super Magnetic Neo,2000-06-12,3.33,N/A,Action - Platformer - 3D,"Super Magnetic Neo is a 3D platform game developed by Genki and was released exclusively for the Dreamcast console. The game was originally released in Japan on February 3, 2000. The North American localization was published by Crave Entertainment and was released on June 14, 2000 and finally the European release was on August 4, 2000.",https://images.launchbox-app.com/a63b1724-00de-41af-beef-3cc94f6980a8.jpg
18 Wheeler: American Pro Trucker,2001-05-22,3.28,76,Racing - Arcade - Automobile,"18 Wheeler: American Pro Trucker is an arcade game developed by Sega AM2 and distributed by Sega. The game was released in arcades in 2000 and ported to the Dreamcast in 2001. It was released for the PlayStation 2 in 2001 and Nintendo GameCube in 2002 by Acclaim Entertainment. Sega followed up on the success of 18 Wheeler with a sequel, The King of Route 66, which was released in the arcades in 2002 and ported to the PlayStation 2. This was one of the final arcade video games ports to be on the Dreamcast after its discontinuation before Sega became a third party developer.",https://images.launchbox-app.com/2391405f-1bda-4662-814e-67d147c61ff9.jpg
Tomb Raider: The Last Revelation,2000-03-27,3.28,N/A,Action Adventure - Linear,"Tomb Raider: The Last Revelation is the fourth instalment in the Tomb Raider video game series. It was developed by Core Design and published by Eidos Interactive. It was released on PlayStation, Microsoft Windows and on the Dreamcast with exclusive graphical and sound enhancements. The game was a commercial success, selling 5 million copies worldwide, and was the last Tomb Raider game released on Sony PlayStation's ""Greatest Hits""",https://images.launchbox-app.com/505d411c-6929-41b8-9128-16db01539608.jpg
TrickStyle,1999-08-31,3.12,N/A,Sports - Individual - Skate / Skateboard,"TrickStyle is an extreme sports and racing video game developed by Criterion Games and published by Acclaim Entertainment. It was released for the Dreamcast and Microsoft Windows on August 31, 1999. Set in the future, the player takes part in stunt-filled hoverboard races through London, Tokyo, and Manhattan, or inside a massive arena called the Velodrome. AirBlade by Criterion and Namco is a spiritual successor. The game received mixed reviews from critics, who praised its graphics and physics, but criticized its gameplay, animations and sound.",https://images.launchbox-app.com/aac09031-899d-49c6-8266-2295e4f6aa23.jpg
Slave Zero,1999-11-17,3.11,N/A,Action - Shooter - Third-Person - Arcade,Slave Zero is a 1999 action video game developed and published by Infogrames North America.,https://images.launchbox-app.com/a2c28176-1a4d-410d-b581-63d0b8f9da4f.jpg
WWF Royal Rumble,2000-08-01,3.02,66,Sports - Individual - Combat - Wrestling,"WWF Royal Rumble is a professional wrestling video game released by Acclaim Entertainment in 1993 for the Super NES and Sega Genesis. Like its predecessor, WWF Super WrestleMania it is based on the World Wrestling Federation (WWF). It features a variety of match types, including the newly added Royal Rumble match. The game's roster consists of wrestlers who were top stars in the WWF at the time, and each version of the game has five exclusive playable characters.",https://images.launchbox-app.com/72a3b04e-a306-49d3-a314-ce70e404af7d.jpg
Sonic Shuffle,2000-11-13,2.94,54,Miscellaneous - Party / Minigame,"Sonic Shuffle is a Sonic the Hedgehog-themed party game developed and published by Sega for the Dreamcast in 2000. The game plays like a board game much in the same vein as Nintendo's Mario Party series, with up to four players moving their characters across a game board filled with a variety of spaces which can trigger different events. Some spaces will launch minigames that pit the players against each other in short competitive events.",https://images.launchbox-app.com/2ea380c0-f90a-4c79-8fa1-7eea7c2152fd.jpg
Nightmare Creatures II,2000-06-08,2.76,N/A,Action Adventure - Survival,Nightmare Creatures II is a survival horror video game developed by Kalisto Entertainment and published by Konami for the PlayStation and Dreamcast. It is the sequel to Nightmare Creatures.,https://images.launchbox-app.com/90b7ed47-b925-4937-bbcc-85cb287d05a4.jpg
WWF Attitude,1999-11-10,2.51,N/A,Sports - Individual - Combat - Wrestling,"WWF Attitude is a professional wrestling video game based on the World Wrestling Federation (now WWE) released by Acclaim Entertainment in 1999 for the PlayStation and Nintendo 64. A slightly enhanced port of the game was later released for the Dreamcast, as well as a handheld version for the Game Boy Color. The game is named after the WWF's then-current ""Attitude"" marketing campaign, with the tagline ""Get it"" also being used on company programming during that period.",https://images.launchbox-app.com/bf20b48f-fde7-434b-b9d2-ecb4e571fe9f.jpg
Fighting Force 2,1999-11-30,2.41,N/A,Action - Beat-'Em-Up - 3D,"Fighting Force 2 is a beat 'em up video game, the sequel to 1997's Fighting Force. The game was released for the PlayStation and Dreamcast and was developed by Core Design and published by Eidos Interactive. It was released in North America on 30 November 1999.",https://images.launchbox-app.com/87b9070e-2678-491b-b284-b4da1946d41d.jpg
