title,released,gf_score,metascore,genre,description,cover_art_url
Ys III: Wanderers from Ys,1992-01,3.4,,Role-Playing,"Ys III: Wanderers from Ys(イースIII – ワンダラーズフロムイース Īsu Surī – Wandarāzu Furomu Īsu) is an action role-playing video developed by Nihon Falcom. It is the third game in the Ysseries. Ys III was initially released for the PC-8801 and PC-9801 in 1989, and versions for the MSX2 and X68000 soon followed. In 1991, a number of console ports were produced: versions for the TurboGrafx-CD, Famicom, SNES, and Sega Genesis. A port for the PlayStation 2 was released by Taito Corporation in 2005.",https://gamefaqs.akamaized.net/box/1/8/6/20186_front.jpg
Cool Spot,1993-09,3.39,,Action,"Cool Spot is a 1993 platformer video game developed and published by Virgin Games for the Mega Drive/Genesis and Super Nintendo Entertainment System. The game was later ported by other teams to Sega Master System, Sega Game Gear, Game Boy, Amiga and DOS in 1994.The title character is Cool Spot, a mascot for the soft drink brand 7 Up.",https://gamefaqs.akamaized.net/box/1/0/2/46102_front.jpg
Magic Sword,1992-08,3.39,,Action,"Magic Sword (Japanese: マジックソード), fully titled as Magic Sword: Heroic Fantasy, is a side-scrollingfantasy arcade gamereleased by Capcom in 1990. The game casts the player as a hero who must fight his way through a mystical tower in order to save the world. The player can use a sword, axe or magic, and can also rescue and recruit potential allies of various character classes, each of which has his or her own special abilities. Three years earlier, Capcom had released the similar Black Tiger.",https://gamefaqs.akamaized.net/box/5/6/9/44569_front.jpg
Nigel Mansell's World Championship Racing,1993-07,3.39,,Racing,"Nigel Mansell's World Championship Racing is an arcade-style formula oneracing video gamedeveloped by Gremlin Graphics and released for various systems. The game was largely successful on Amiga and DOS, and was ported to other home consoles.",https://gamefaqs.akamaized.net/box/5/1/7/46517_front.jpg
Stunt Race FX,1994-07,3.39,,Racing,"Stunt Race FX, known in Japan as Wild Trax (ワイルドトラックス Wairudo Torakkusu), is a cartoon-style, 3D-racing video gamedeveloped by Nintendo EADwith the assistance of Argonaut Software and published by Nintendo for the Super NES. It was the second game to use the 3D-centric Super FX powered GSU-1.",https://gamefaqs.akamaized.net/box/2/0/5/51205_front.jpg
The Mask,1995-10,3.39,,Action,"The Mask is a 1995 side-scrolling action video gamecreated by American studio Black Pearl Software for the Super Nintendo Entertainment System which is based on The Mask film. The film, in turn, was loosely based on the Dark Horsecomic book series of the same name.",https://gamefaqs.akamaized.net/box/9/0/9/50909_front.jpg
The 7th Saga,1993-09,3.38,,Role-Playing,"The 7th Saga, titled Elnard(エルナード) in Japan, is a turn-based role-playing video game developed by Produce! and published by Enix for the Super Nintendo Entertainment System in 1993.",https://gamefaqs.akamaized.net/box/4/0/0/22400_front.jpg
Vegas Stakes,1993-05,3.38,,Miscellaneous,"Vegas Stakes, known as Las Vegas Dream in Japan, is a gambling video gamedeveloped by HAL Laboratory and released in April 1993 for the Super Nintendo Entertainment System, and for the Game Boy in December 1995. The Super NES version supports the Super NES Mouse, while the Game Boy version is compatible with the Super Game Boy, and features borders which use artwork from the SNES version. It is the sequel to the NES game Vegas Dream.",https://gamefaqs.akamaized.net/box/9/3/8/46938_front.jpg
Madden NFL 96,1995-11-10,3.38,,Sports,"Madden NFL '96 is a football video gamedesigned for the 1995 NFL season, licensed by the NFL. The AI has been boosted and can now hurry in two-minute drill situations, spike the ball, and cover the receivers with better efficiency. It was the last to explicitly be endorsed by the NFL on Fox, although a knock-off/rendition of the NFL on Fox's iconic theme would continue to be used in Madden for several years afterward.",https://gamefaqs.akamaized.net/box/9/5/2/10952_front.jpg
Inindo: Way of the Ninja,1993-03,3.38,,Role-Playing,"Inindo: Way of the Ninja(伊忍道 打倒信長 or Inindou Datou Nobunaga, スーパー伊忍道 打倒信長 or Super Inindou Datou Nobunaga in its Super Famicom version) is a role-playing video gamedeveloped and published by Koei. Originally released for the PC8801SR, PC9801, MSX2 home computer and Sharp X68000, it was remade for the Super NES, which was also released in North America. The game is a fictional account of Japan's warring states period.",https://gamefaqs.akamaized.net/box/7/9/1/50791_front.jpg
Final Fantasy: Mystic Quest,1992-10-05,3.38,,Role-Playing,"Final Fantasy Mystic Quest, released as Mystic Quest Legend in PAL regions and as Final Fantasy USA: Mystic Quest (ファイナルファンタジーUSA ミスティッククエスト Fainaru Fantajī Yū Esu Ē Misutikku Kuesuto) in Japan, is a role-playingvideo game for the Super Nintendo Entertainment System. The game was released as a spin-off to Square's popular Final Fantasy series of video games. Final Fantasy Mystic Quest was first released in North America in 1992 and marketed as a ""simplified role-playing game...designed for the entry-level player""in an attempt to broaden the genre's appeal. The game's presentation and battle system is broadly similar to that of the main series, but it differed in its inclusion of action-adventure game elements. Final Fantasy Mystic Questwas the first Final Fantasy game to be released in Europe.",https://gamefaqs.akamaized.net/box/2/3/8/15238_front.jpg
Disney's Pinocchio,1996-11,3.38,,Action,"Disney's Pinocchio is a platform puzzle adventure game from Virgin Interactive. It was released in 1996 for the Game Boy, Super NES, and Sega Genesis and is based on Walt Disney's animated feature film Pinocchio, originally released in 1940.",https://gamefaqs.akamaized.net/box/9/2/3/47923_front.jpg
Brandish,1995-02,3.38,78,Role-Playing,"Originally released in 1991 for the NEC PC-9801 and FM Towns, it was later ported to the Super Nintendo Entertainment System(SNES) and PC Engine CD-ROM² (TurboGrafx-CD) in 1994–1995, including an expanded re-release titled Brandish Renewal. The SNES version was published by Koei in Japan in 1994 and in North America in 1995.",https://gamefaqs.akamaized.net/box/5/5/0/50550_front.jpg
Paladin's Quest,1993-10,3.37,,Role-Playing,"Paladin's Quest, originally released as Lennus: Kodai Kikai no Kioku (レナス 古代機械の記憶, ""Lennus: Memories of an Ancient Machine"") in Japan, is a utopian/dystopian science fantasy role-playing video game developed by Copya System and published in Japan by Asmik Corporationon November 13, 1992, for the Super Nintendo Entertainment System. It was published in North America by Enix in October 1993. It was different from other role-playing games at the time, because when the player casts magic, it takes away HP (health points) instead of MP (magic points/power).",https://gamefaqs.akamaized.net/box/9/9/9/50999_front.jpg
Brawl Brothers,1993-04,3.36,,Action,"Brawl Brothers, known in Japan as Rushing Beat Ran (ラッシング・ビート乱 複製都市 Rasshingu Biito Ran: Fukusei Toshi, ""Rushing Beat Chaos: The City of Clones""), is a side-scrolling beat 'em up game developed and published by Jaleco for the Super Nintendo Entertainment System in 1992. It is the second game in the Rushing Beat series, after Rival Turf!, and was followed by The Peace Keepers in 1993.",https://gamefaqs.akamaized.net/box/5/5/2/50552_front.jpg
Prehistorik Man,1996-01,3.36,,Action,"Prehistorik Man is a platforming video game for the Super Nintendo Entertainment Systemdeveloped by Titus Interactive and published by Kemco in Japan in 1995 as P-Man and by Titus France elsewhere in 1996. It is a sequel to Prehistorik 2, featuring similar graphics but a richer and different story, and additional non-player characters which, among other things, provide hints and a tutorial.",https://gamefaqs.akamaized.net/box/7/5/7/14757_front.jpg
Jungle Strike,1995-06,3.36,,Action,"Jungle Strike (subtitle 'The Sequel to Desert Strike', or 'Desert Strike part II' in Japan) is a video game developed and published by Electronic Arts in 1993 for the Sega Genesis/Mega Drive. The game was later released on several other consoles such as the Super Nintendo Entertainment System (SNES), and an upgraded version was made for the Amiga. The Amiga and other home computer conversions were the responsibility of Ocean Software while the SNES version was that of Gremlin Interactive. It is the direct sequel to Desert Strike (a best-seller released the previous year) and is the second installment in the Strike series. The game is a helicopter-based shoot 'em up, mixing action and strategy. The plot concerns two villains intent on destroying Washington, D.C.. The player must use the helicopter and occasionally other vehicles to thwart their plans.",https://gamefaqs.akamaized.net/box/7/4/9/25749_front.jpg
The Peace Keepers,1994-03,3.35,,Action,"The Peace Keepers, known in Japan as Rushing Beat Syura (ラッシング・ビート修羅 Rasshingu Bīto Shura)is a beat 'em up video game released for the Super Nintendo Entertainment System in 1993. It is the third game and final game in the Rushing Beat trilogy, following Rival Turf! and Brawl Brothers, although the three games were localized as unrelated titles in North America. The game distinguishes itself from the rest of the series by shifting focus from the two main characters of the previous games (Douglas Bild and Rick Norton in Japan). It also adds a variety of new features including new special attacks, branching gameplay paths and multiple endings.",https://gamefaqs.akamaized.net/box/0/0/3/51003_front.jpg
Dr. Mario,1998-06-01,3.35,66,Puzzle,"Dr. Mario (stylized as D℞. Mario) is a 1990 action puzzle video game produced by Gunpei Yokoi and designed by Takahiro Harada. Nintendo developed and published the game for the Nintendo Entertainment System and Game Boyconsoles. The game's soundtrack was composed by Hirokazu Tanaka. In this falling block puzzle game, the player's objective is to destroy the viruses populating the on-screen playing field by using colored capsules that are tossed into the field by Mario, who assumes the role of a doctor. The player manipulates each capsule as it falls, with the goal being to align similar colors which removes the viruses. The player progresses through the game by eliminating all the viruses on the screen in each level.",https://upload.wikimedia.org/wikipedia/en/f/f8/Dr._Mario_box_art.jpg
Kid Klown in Crazy Chase,1994-09-10,3.34,,Action,"Kid Klown in Crazy Chase(キッドクラウンのクレイジーチェイス Kiddo Kuraun no Kureijī Cheisu) is a platform video gamedeveloped and published by Kemco for the Super Nintendo Entertainment System. It was released in North America in September 1994, Japan on October 21, 1994 and in Europe in 1995. The game features the Kid Klown, the player characterwho is tasked with rescuing the Princess Honey from the villain Black Jack. Players view gameplay from an isometric perspective as Kid Klown pursues a lit fuse in order to stop it from reaching a spade bomb. The game was re-released for the Game Boy Advance and features 11 new levels, four mini-games, and a multi-player mode. The re-release was released in Europe and North America in October 2002, while a release in Japan was planned but ultimately canceled. It was met with mixed reception from critics, who found it to be inferior to other games of its type. The game has a Japan-exclusive sequel Kid Klown in Crazy Chase 2: Love Love Hani Soudatsusen released for the Sony PlayStation in 1996.",https://gamefaqs.akamaized.net/box/5/8/4/50584_front.jpg
Super Valis IV,1993-02,3.34,,Action,"Valis IV (ヴァリスⅣ Varisu Fō) is a platform gamedeveloped and published by Telenet Japan for the PC Engine Super CD-ROM² in 1991 exclusively in Japan. A vastly different version titled Super Valis IV (SUPERヴァリス赤き月の乙女 Sūpā Varisu Akaki Tsuki no Otome, or Red Moon Rising Maiden) was published Super Nintendo Entertainment System in 1992 and was published by Atlus Software for North America. It was the final release of the Valis series in North America.",https://gamefaqs.akamaized.net/box/3/8/4/51384_front.jpg
Yoshi's Cookie,1993-06,3.34,,Puzzle,Yoshi's Cookie is a 1992 tile-matching puzzle video game developed by Toseand published by Nintendofor the Nintendo Entertainment System and Game Boy. The Super Nintendo Entertainment System version was developed and published by Bullet-Proof Software.,https://gamefaqs.akamaized.net/box/2/3/9/21239_front.jpg
Mahou Kishi Rayearth,1995-09-29,3.34,,Role-Playing,"Magic Knight Rayearth is a 1995 Japanese video game developed and published by Sega for the Sega Saturn in 1995. It is an action role-playing video game based on the animeseries of the same title (Magic Knight Rayearth). The game was later released in North America by Working Designs in 1998, making it the last Saturn game released in North America in 1998. The game focuses on three characters who travel the world of Cephiro to rescue an abducted princess named Emerald.",https://gamefaqs.akamaized.net/box/6/4/2/19642_front.jpg
Final Fight Guy,1994-06,3.34,,Action,"Guy (ガイ Gai) is a video game character who first appeared in the 1989 arcadebeat-em-up Final Fight by Capcom. Guy, along with other Final Fight series characters, has also been a recurring player character in the Street Fighter fighting game series since Street Fighter Alpha: Warriors' Dreams in 1995. Guy is a crimson-clad ninpō master of Japanese descent who has been taught the Bushin (武神Warrior God) form of ninjutsu. The kanji, 武神, written on Guy's top literally translates to ""God of War"". Guy was excluded from the SNES version of the game, but a special version replacing Cody with Guy was also released. While he is not a playable character in the sequel Final Fight 2, Guy factors into the storyline as his girlfriend and her father are captured. Guy returned to the Final Fight series as selectable character in Final Fight 3. He also appears in Final Fight: Streetwise, but is not playable in the game's story mode. His sister-in-law is Maki Genryusai, who was introduced as one of the protagonists of Final Fight 2.",https://gamefaqs.akamaized.net/box/7/0/4/50704_front.jpg
Bonkers,1994-10,3.34,,Action,"Bonkers! (also known as This Game is Bonkers!) is a race-style board gamedesigned by Paul J. Gruenand produced first by Parker Brothers, later by Milton Bradley, and briefly reissued by Winning Moves. The object is to be the first player to score 12 points by adding instruction cards to the empty spaces in an attempt to move to several scoring stations. The game's slogan (for all versions) is ""It's Never the Same Game Twice!""",https://gamefaqs.akamaized.net/box/5/4/4/50544_front.jpg
Mortal Kombat,1993-09-13,3.33,,Action,"Mortal Kombat is a media franchise centered on a series of video games, originally developed by Midway Games' Chicagostudio in 1992. The development of the first game was originally based on an idea that Ed Boon and John Tobias had of making a video game starring Jean-Claude Van Damme, but as that idea fell through, a fantasy-themed fighting game titled Mortal Kombatwas created instead. Mortal Kombat was the first ever fighting game to introduce a secret fighter, reached if the player fulfilled a set of requirements. The original game has spawned many sequels and spin-offsconsisting of several action-adventure games, films (animated and live-actionwith its own sequel), and television series (animatedand live-action), as well as a comic book series, a card game and a live-action tour. Along with Street Fighterand Tekken, Mortal Kombat has become one of the most successful fighting franchises in the history of video games and one of the highest-grossing media franchises of all time.",https://gamefaqs.akamaized.net/box/1/1/4/21114_front.jpg
Mario and Wario,1993-08-27,3.33,,Puzzle,"Mario & Wario is a Marioside-scrolling puzzle video game designed by Satoshi Tajiri and developed by Game Freak for the Super Famicom console. The game was released in Japan on August 27, 1993 and requires the Super Famicom Mouse accessory to play. It is notable for being the first Mario game not released overseas. The gameplay of Mario & Wario focuses on guiding Mario, who has various objects placed atop his head by his nemesis Wario, through a series of levels consisting of various obstacles and traps. Because Mario has been rendered sightless and is constantly in danger of walking into hazards, the player controls the fairy Wanda, who can protect Mario by changing the environment around him as he moves towards the levels' end. The game offers a total of 100 levels and offers three playable characters.",https://upload.wikimedia.org/wikipedia/en/a/a2/MariowarioSFC_boxart.jpg
Space Invaders,1997-11,3.33,,Action,"Space Invaders (Japanese: スペースインベーダーHepburn: Supēsu Inbēdā) is a 1978 arcade game created by Tomohiro Nishikado. It was manufactured and sold by Taito in Japan, and licensed in the United States by the Midway division of Bally. Within the shooter genre, Space Invaders was the first fixed shooter and set the template for the shoot 'em up genre. The goal is to defeat wave after wave of descending aliens with a horizontally moving laser to earn as many points as possible.",https://gamefaqs.akamaized.net/box/4/2/8/7428_front.jpg
Urban Strike,1995-11,3.33,,Action,"Urban Strike is a video game developed and published by Electronic Arts. It was initially released for the Sega Genesis in 1994, with ports to the Super Nintendo Entertainment System and Game Gear in 1995 and to the Game Boyin 1996. It is the third game in the Strike series, after Desert Strike: Return to the Gulf and Jungle Strike.",https://gamefaqs.akamaized.net/box/9/2/6/46926_front.jpg
Arcana,1992-05,3.33,,Role-Playing,"Arcana, released in Japan as Card Master: Rimsalia no Fuuin (カードマスター リムサリアの封印), is a 1992 role-playing video game for the SNES by HAL Laboratory. The game represents all of its characters as cards, but plays like a dungeon-crawling role-playing game rather than a card-based game. In keeping with this metaphor, the death of a character results in a 'torn' card, and the magical properties of some cards are used to explain abilities of the game's characters.",https://gamefaqs.akamaized.net/box/5/0/2/22502_front.jpg
Super Ninja Boy,1993-04,3.32,,Role-Playing,"Super Ninja Boy JPN is an action role-playing gamereleased for the Super NES. It features random encounters with side-scrolling battles, although some boss battles are fought with a traditional menu-based system. There are also a few platformingsections. In single-player mode, the main character is Jack. The game can be switched between single player and multiplayer at will, with the second player controlling Ryu. Jack and Ryu share statistics, so one character never overpowers the other.",https://gamefaqs.akamaized.net/box/3/4/0/51340_front.jpg
Wing Commander,1992-11,3.32,,Simulation,"Wing Commander is the eponymous first game in Chris Roberts' science fictionspace flight simulationfranchise Wing Commanderby Origin Systems. The game was first released for MS-DOS on September 26, 1990 and was later ported to the Amiga, CD32 (256-color), Sega CD and the Super Nintendo, and re-released for the PC as Wing Commander I in 1994. An enhanced remake Super Wing Commander was made for the 3DO in 1994, later ported to the Macintosh. The game was a marked departure from the standard formula, bringing space combat to a level approaching the Star Wars films. Set in the year 2654 and characterized by Chris Roberts as ""World War II in space"", it features a multinational cast of pilots from the ""Terran Confederation"" flying missions against the predatory, aggressive Kilrathi, a feline warrior race (heavily inspired by the Kzinti of Larry Niven's Known Space universe).",https://gamefaqs.akamaized.net/box/4/9/2/51492_front.jpg
The Pirates of Dark Water,1994-05,3.32,,Action,The Pirates of Dark Water is an American fantasy animated television series produced by Hanna-Barberaand created by David Kirschner and first aired in 1991.,https://gamefaqs.akamaized.net/box/9/2/7/47927_front.jpg
Dinocity,1992-08,3.31,,Action,"DinoCity is a platformvideo game developed and published by Irem Corporation for the Super Nintendo Entertainment System. The game is loosely based on the 1991 made-for-television American film Adventures in Dinosaur City by Smart Egg Pictures, and borrows many of the film's characters, settings, and basic plot while providing its own unique art direction and style. Initially released in July 1992 for Japanese audiences, the game was later made available in North America the following September. The game centers on two friends, Timmy and Jamie, young children who are accidentally transported to a world resembling prehistoric Earth populated by anthropomorphic dinosaurs. While a device which will allow them to return home exists in this environment, a critical component has been stolen by Mr. Big, leader of a gang of Neanderthals known as The Rockeys, leaving the player to guide Timmy or Jamie to his castle to retrieve it. They are assisted by Rex, a Tyrannosaurus, and Tops, a Protoceratops, each with their own play-styles.",https://gamefaqs.akamaized.net/box/6/1/4/50614_front.jpg
Fatal Fury 2,1994-04,3.31,,Action,"Fatal Fury 2 is a 1992fighting video game released by SNK for the Neo Geoarcade and home platforms, and later ported to several other home systems. It is a sequel to Fatal Fury: King of Fighters and the second game in the Fatal Furyfranchise. Its updated version, Fatal Fury Special, was released in 1993.",https://gamefaqs.akamaized.net/box/8/2/0/26820_front.jpg
Fighter's History,1994-08,3.31,,Action,"Fighter's History (ファイターズヒストリー Faitāzu Hisutorī) is a series of fighting games that were produced by Data Eastduring the 1990s. The original Fighter's History was first released for the arcadesin 1993 and ported to the Super Nintendo Entertainment System in 1994. Two different sequels were produced: Fighter's History Dynamite (aka Karnov's Revenge outside of Japan) for the Neo Geo in 1994, followed by Fighter's History: Mizoguchi Kiki Ippatsu!! (ファイターズヒストリー 〜溝口危機一髪!!〜 Faitāzu Hisutorī: Mizoguchi Kiki Ippatsu!!, ""Mizoguchi's Moment of Crisis!!""), released in Japan for the Super Famicom in 1995.",https://gamefaqs.akamaized.net/box/4/5/9/44459_front.jpg
Pac-Attack,1993-10,3.3,,Puzzle,"Pac-Attack (パックアタック), known in some Japanese and European releases as Pac-Panic (パックパニック), is a puzzle game in the vein of Columnsand Dr. Mario. It was adapted from Cosmo Gang the Puzzle, an arcade gamereleased in the previous year. Released by Namco, it features Pac-Man as the main playing pieces, with the Ghosts and blocks as obstacles. The game was initially published in 1993 for the Genesis and Super NES. Game Gear and Game Boy versions followed in 1994. The Game Boy and Game Boy Color releases also feature a Super Game Boy enhanced color palette. Although Cosmo Gang the Puzzle was released to the arcades, there was never an arcade version of Pac-Attack. The game was also known as 'Pac-Man: Pac-Attack' and 'Pac-Panic'.",https://gamefaqs.akamaized.net/box/5/5/7/46557_front.jpg
Claymates,1994-03,3.3,,Action,Claymates is a video gamefor the Super NES. It is one of Interplay's Clay animationtitles which also included the ClayFighter series.,https://gamefaqs.akamaized.net/box/5/7/9/50579_front.jpg
Lethal Enforcers,1994-01,3.29,,Action,Lethal Enforcers (リーサルエンフォーサーズ Rīsaru Enfōsāzu) is a 1992 shooting game released for the arcades by Konami. The in-game graphics consist entirely of digitized photographs. This caused controversy as it allowed players to shoot photorealistic representations of enemies.,https://gamefaqs.akamaized.net/box/7/8/9/23789_front.jpg
Asterix,Canceled,3.29,,Action,"Astérix is a 1991 platform game for the Master System. The game is based on the comic book series Asterix, and is part of a series of games based on this franchise.",https://gamefaqs.akamaized.net/box/6/5/0/1650_front.jpg
RoboCop Versus The Terminator,1993-11,3.29,,Action,"RoboCop Versus The Terminator is a video gamereleased for a number of platforms and is based on the RoboCop and Terminatorfranchises. The Mega Drive/Genesis version, which was the original lead development of the game and was programmed by Virgin Games USA making use of David Perry's Mega Drive/Genesis engine, is loosely based on the 1992 four-issue comic book mini-series of the same name.",https://gamefaqs.akamaized.net/box/6/6/6/46666_front.jpg
Kendo Rage,1993-10,3.29,,Action,"Kendo Rage, known in Japan as Makeruna! Makendō (負けるな!魔剣道, ""Do Not Lose! Kendo Magic""), is an action video game for the Super Nintendo Entertainment System/Super Famicom by Datam Polystar. Seta U.S.A. published the English version.",https://gamefaqs.akamaized.net/box/8/1/4/50814_front.jpg
Madden NFL 95,1994-11,3.29,,Sports,Madden NFL '95 is a football video game. It features John Madden on the cover. It was released as Madden '95 on the Game Boy.,https://gamefaqs.akamaized.net/box/9/4/4/10944_front.jpg
Hook,1992-10,3.29,,Action,"There have been several video games based on the 1991 film Hook. A side-scrolling platform game for the Nintendo Entertainment System (NES) and Game Boy was released in the United States in February 1992. Subsequent side-scrolling platform games were released for the Commodore 64 and the Super Nintendo Entertainment System(SNES) later in 1992, followed by versions for the Sega CD, Sega Genesis, and Sega's handheld Game Gear console in 1993. An arcade game was also released in 1993.",https://gamefaqs.akamaized.net/box/1/1/2/25112_front.jpg
King Arthur's World,1993-03,3.28,,Strategy,"King Arthur's World is a 1993 side-scrolling strategyvideo game for the Super NES. It was developed by Argonaut Games and published by Jaleco. In King Arthur's World, the player controls King Arthur. At the start of each level, only the King is present and various types of troops can be brought out of the tent where he starts. The King and his troops can be commanded to move in a direction, which they do until they receive new orders, are killed or come across enemy troops, which they fight if they can. Also, some troops have special commands, such as for archers to fire arrows. The aim of each level is to proceed from the tent at the start to the finishing point. This may require the player to defeat various enemies, avoid traps and obstacles. King Arthur is the only essential character. If he dies, the player has failed and play can only continue if 100 gold coins are spent to rescue him, in which case the player restarts at their tent. The game can be played with a standard controller or, alternatively, with the Super NES Mouse.",https://gamefaqs.akamaized.net/box/8/1/9/50819_front.jpg
Yoshi's Safari,1993-09,3.28,,Action,"Yoshi's Safari is a 1993 light gun shooter developed and published by Nintendofor its Super Nintendo Entertainment System(SNES). It is the only Mariofranchise game to feature first-person shootergameplay and requires the SNES's Super Scope light gun. As Mario and his pet dinosaur Yoshi, the player embarks on a quest to save the kingdom of Jewelry Land from Bowser and his Koopalings, who have kidnapped its rulers and stolen 12 gems. The game features 12 levels in which the player shoots enemies like Goombas and Koopas, and collects power-ups and coins. At the end of each level, the player engages in a boss fightwith an enemy, a Koopaling, or Bowser. Nintendo commissioned its R&D1department to develop Yoshi's Safari in response to the waning popularity of the Super Scope. Yoshi's Safari was the first Super Scope title to use the SNES's Mode 7 graphics mode, and the future of the peripheral depended on the game's performance.",https://gamefaqs.akamaized.net/box/5/2/3/51523_front.jpg
Disney's Timon & Pumbaa's Jungle Games,1997-11,3.28,,Miscellaneous,"Timon & Pumbaa's Jungle Games is a 1995 party video game developed by 7th Level and published by Disney Interactive Studios. The game was released in 1995 for Microsoft Windowsunder the ""Disney Gamebreak"" brand.A Super Nintendo Entertainment System port, developed by Tiertex and published by THQ, was released in North America and PAL territories in November 1997 and March 1998, respectively.",https://gamefaqs.akamaized.net/box/8/9/7/63897_front.jpg
Soldiers of Fortune,1993-12,3.28,,Action,"Soldier of Fortune is a first-person shooter (FPS) video game created by Raven Software and published by Activision on February 29, 2000, for Microsoft Windows. It was later released for the PlayStation 2, as well as the Dreamcast, while Loki Software also made a port for Linux. It was digitally re-released on GOG.com on October 2, 2018, along with its two successors. The player takes on the role of a U.S. mercenary as he trots around the globe hoping to halt a terrorist nuclear weapons plot. The game was notable for its realistic depictions of violence, made possible by the GHOUL engine, including the dismemberment of human bodies. This was the game's stylistic attraction and it caused considerable controversy, especially in British Columbia and Germany, where it was classified as a ""pornographic film"" and listed on the Federal Department for Media Harmful to Young Persons, respectively. The technology creates 26 different zones on the bodies of enemies, allowing for vastly different reactions depending upon which one is targeted. Nonviolence is also possible, if the player can aim well enough to disarm enemies.",https://gamefaqs.akamaized.net/box/1/0/4/48104_front.jpg
WWF WrestleMania: The Arcade Game,1995-11,3.28,,Sports,"WWF WrestleMania(released on home consoles as WWF WrestleMania: The Arcade Game) is a professional wrestlingarcade game released by Midway Manufacturing Co.in 1995. It is based on the World Wrestling Federation(WWF) professional wrestling promotion. The game features digitized representations of eight WWF performers who are pitted against each other in fast-paced matches inspired by Midway's Mortal Kombat and NBA Jam games. Commentary is provided by Vince McMahon and Jerry Lawler, who also appear in the game sitting at the announcers' table to the right of the ring and Howard Finkel welcoming players to Wrestlemania at the start screen.",https://gamefaqs.akamaized.net/box/0/4/0/20040_front.jpg
Ghoul Patrol,1994-11,3.28,,Action,"Ghoul Patrol is an overhead action video game produced by LucasArts for the Super Nintendo Entertainment System in 1994. It serves as a sequel to Zombies Ate My Neighbors. It was re-released digitally on the WiiVirtual Console in 2010. A Genesis version was under development, but was not released. The game stars Zeke and Julie, the characters from Zombies Ate My Neighbors, who must travel through five worlds to save their town from a horror exhibit come to life.",https://gamefaqs.akamaized.net/box/0/2/2/45022_front.jpg
Disney's Toy Story,1995-12,3.28,,Action,"Toy Story is a side-scrollingplatform game released by Disney Interactive Studios in 1995 for the Sega Genesis, Super Nintendo Entertainment System, Game Boy, and Microsoft Windows. It is based on the film of the same name, and follows its plot. The game was followed by a sequel based on the second film, called Toy Story 2: Buzz Lightyear to the Rescue.",https://gamefaqs.akamaized.net/box/3/9/2/8392_front.jpg
Tecmo Secret of the Stars,1995-07,3.27,,Role-Playing,"Secret of the Stars, known as Aqutallion (アクタリオン) in Japan, is a role-playing video game released in 1993 and developed and published by Tecmo for the Super Nintendo Entertainment System. Secret of the Stars uses a turn-based RPG battle system where actions in battle are selected through a menu and actions are presented at the end of the turn. Gameplay switches between two parties throughout the game and certain areas are inaccessible without the right party.",https://gamefaqs.akamaized.net/box/1/1/8/51118_front.jpg
Ardy Lightfoot,1994-02,3.26,,Action,"Ardy Lightfoot is a platform video game released on the Super Nintendo Entertainment System in 1993 in Japan and 1994 in the west. It was developed by ASCII and published by Titus France in North America and Europe. Ardy Lightfoot is an anthropomorphic creature resembling a cat. He is accompanied by his best friend, a blue creature named Pec, who can be used as a weapon, or can take the role of various other helpful devices like a hot air balloon or rock wall destroyer. If Ardy is hit by an enemy, Pec will disappear, and can only be retrieved by finding a chest. If Ardy is without his best friend, he can still attack by bouncing on his tail. He can also protect himself temporarily by hiding behind a clear mirror.",https://gamefaqs.akamaized.net/box/5/1/4/50514_front.jpg
Smart Ball,1992-03,3.26,,Action,"Smart Ball is an action-adventure game developed by Game Freak and System Sacom and released by Epic/Sony Records and Sony Imagesoft for the Super Nintendo Entertainment System in 1991. A sequel titled Jerry Boy 2 was in production, but was not released. In that incarnation, the player plays as a little jelly bean with eyes, named Jerry, traveling across a grassy landscape. The game has graphics and terrain that are characterized as cartoony and cute, which attracts younger players.",https://gamefaqs.akamaized.net/box/1/4/8/51148_front.jpg
Super Adventure Island,1992-04,3.26,,Action,"Super Adventure Island (高橋名人の大冒険島 Takahashi Meijin no Daibōken Jima, ""Master Takahashi's Great Adventure Island"") is a side-scrolling platform game by Hudson Soft released for the Super Nintendo Entertainment System in 1992 and later re-released for the Wii's Virtual Consoledownload service in 2011. It was the first Adventure Island game released for the SNES and came out between the releases of the NES games Adventure Island II and Adventure Island 3. It was later followed by Super Adventure Island II. The game's soundtrack was composed by Yuzo Koshiro.",https://gamefaqs.akamaized.net/box/2/0/8/51208_front.jpg
Super Black Bass,1993-05,3.26,,Sports,"Super Black Bass is the first SNES game in Hot B's series of fishing simulators, most of which contain Black Bass in the title. As with The Black Bass, the game was released in both the US and Japan. The goal is once again to catch as much bass as possible in a limited amount of time. The player has to select their lure and bait, choose a location from which to start fishing and patiently wait for a fish to bite.",https://gamefaqs.akamaized.net/box/2/3/8/51238_front.jpg
SimCity 2000,1996-11,3.24,,Strategy,"SimCity 2000 is a city-building simulation video game and the second installment in the SimCityseries. SimCity 2000 was released by Maxis in 1993 for computers running Apple Macintosh Operating System. It was later released on the Amiga, DOSand Microsoft Windows, followed by a release for OS/2. In 1995, SimCity 2000 won ""Best Military or Strategy Computer Game"" Origins Award.",https://gamefaqs.akamaized.net/box/2/1/2/7212_front.jpg
